Ticker,Group,Breakeven Price,1% at Risk,3% at Risk,5% at Risk,Proposed Price
PXS,C,2560,3956.0,4379.0,4619.0,3960
TKC,D,1120,2637.88,3170.0,3490.0,1120
QBS,B,970,1937.3899999999999,2229.17,2382.0,2230
TKU,B,9180,17684.48,20247.0,21723.8,20250
QCG,C,1670,3030.55,3444.0,3684.0,3030
TMB,A,5940,10839.44,12219.66,12939.7,12950
RAL,B,102600,142178.08,152794.2,158447.8,152800
TMC,B,4470,6699.0,7308.83,7620.0,7310
RDP,C,2700,4845.0,5629.9,6057.5,4840
TMX,A,3920,6702.54,7575.62,8024.700000000001,8020
REE,A,35300,46815.4,49645.05,51337.35,51300
TNG,C,9050,14314.82,16139.38,17111.0,14300
RIC,C,4720,9210.75,10655.25,11429.75,9210
TPH,C,5810,7893.0,8396.0,8706.35,7890
ROS,C,1100,2064.0,2400.0,2586.0,2060
TPP,D,3570,6147.0,6836.0,7210.5,3570
S4A,C,17750,22125.33,23130.33,23622.0,22150
TSB,B,6280,8420.62,8945.93,9263.0,8950
SAB,A,80200,104414.16,110558.88,113867.6,113900
TST,C,1950,4271.83,4950.0,5329.0,4270
SAM,C,4380,6523.84,7118.0,7445.0,6520
TTC,A,5910,9162.4,10025.1,10538.0,10550
SAV,B,6570,12007.54,13702.31,14599.0,13700
TTH,B,1090,2205.44,2550.3199999999997,2761.0,2550
SBA,B,12100,14269.52,14778.0,15042.0,14800
TTT,A,16300,24576.26,27363.0,28900.05,28900
SBT,B,5060,9319.36,10650.0,11355.9,10650
SBV,C,6720,9367.35,10214.02,10648.35,9370
TTZ,B,890,1913.0,2249.0,2427.0,2250
SC5,C,9330,15557.52,17241.0,18152.0,15550
TV3,C,5890,9176.5,10131.0,10644.0,9180
SCD,B,7700,11570.56,12486.84,12971.0,12500
TV4,A,9070,11896.9,12567.74,12928.9,12950
TVC,A,3460,6371.32,7462.99,8060.0,8060
SCR,B,4270,6912.0,7651.0,8036.6,7650
TVD,C,6230,10155.58,11302.79,11894.65,10150
SCS,A,84700,103776.76,108433.8,110761.2,110800
SFC,A,8790,14306.46,15700.0,16464.9,16450
TXM,B,760,1815.0,2234.0,2475.4,2230
SFG,B,5580,8081.52,8865.119999999999,9275.3,8870
UNI,C,1250,3451.2599999999998,4287.0,4755.0,3450
SFI,A,24650,33908.8,36486.95,37697.0,37700
V12,C,4530,7329.150000000001,8138.09,8560.0,7330
SGN,A,43750,53368.82,55715.82,56879.0,56900
V21,C,1330,3234.8,3865.3999999999996,4225.0,3230
SGR,B,4560,8896.97,10279.91,11034.85,10300
SGT,C,10750,17272.8,19184.6,20370.0,17250
SHA,C,3700,5003.83,5431.0,5693.0,5000
SHI,C,5910,9488.0,10518.07,11062.0,9490
SHP,C,11750,16091.6,17084.6,17623.0,16100
SII,C,4960,8346.24,9195.0,9690.1,8350
SJD,A,12700,15266.0,15891.0,16200.0,16200
SJF,B,2760,4052.44,4550.32,4816.2,4550
SJS,B,30100,40782.48,44079.3,45989.6,44100
SKG,A,6870,9703.6,10402.6,10837.0,10850
SMA,C,1450,3088.14,3669.0,4042.0,3090
VBC,C,8690,13316.15,14776.0,15528.3,13300
SMB,A,25300,31234.08,32658.31,33405.85,33400
VC1,C,4320,6799.0,7551.0,7928.15,6800
VC2,C,13950,21421.57,23718.19,25114.25,21400
SMC,A,11350,20005.7,23254.48,25011.0,25000
VC3,B,13750,18628.35,19854.4,20585.75,19850
SPM,B,8140,11934.23,13091.69,13649.05,13100
VC6,C,2260,4233.0,4833.0,5145.0,4230
SRC,D,8780,12367.22,13462.0,14036.0,8780
VC7,C,3130,6564.52,7968.68,8783.0,6560
SRF,C,6510,8564.42,9182.13,9494.0,8560
SSC,B,10950,20602.86,23247.87,24638.15,23250
VC9,D,1760,3432.05,3949.1499999999996,4256.0,1760
ST8,A,5070,7273.0,7802.0,8084.0,8080
VCC,C,5120,8470.28,9521.84,10064.0,8470
STG,A,10600,15681.0,17010.97,17820.0,17800
VCM,B,5090,8135.16,8995.0,9482.0,9000
STK,A,25750,34911.52,37335.4,38786.4,38800
VCS,A,65300,88287.6,94677.19,97706.5,97700
SVC,B,30550,47590.81,51970.96,54185.3,52000
VDL,Not enough data,4160,8080.2,9189.6,9833.0,Not enough data
SVD,C,2510,4452.1,4946.0,5221.0,4450
VE1,A,880,1904.0,2199.0,2361.0,2360
SVI,B,24350,40630.58,44803.58,47100.3,44800
VE2,C,5290,7545.25,8143.0,8484.25,7550
SVT,A,4790,7909.0,8808.25,9289.75,9290
VE3,C,740,1963.0,2445.0,2741.8500000000004,1960
SZC,B,9430,19101.86,22279.94,23929.0,22300
VE4,C,6530,15436.94,18532.82,20179.5,15450
SZL,A,29250,37325.0,39355.0,40370.0,40350
VE8,C,1920,3788.1800000000003,4310.54,4588.0,3790
TAC,B,25200,35611.25,38254.05,39776.25,38250
VGP,A,7720,13667.79,15397.79,16277.0,16300
TBC,A,18800,22998.0,23969.68,24524.0,24500
VGS,A,4960,10215.65,12339.39,13571.0,13550
VHE,B,680,2048.91,2570.73,2877.0,2570
TCD,B,10750,15809.39,17420.05,18251.35,17400
VHL,B,8670,12869.25,14278.0,15026.0,14300
TCH,A,4620,8013.48,9093.0,9758.0,9760
VIE,C,1730,2890.0,3176.09,3337.15,2890
TCL,A,15700,23279.0,25296.36,26421.0,26400
VIF,A,6330,9760.0,10654.0,11117.0,11100
TCM,B,27800,41745.03,45027.979999999996,47113.3,45050
VIT,C,5890,9059.35,9883.7,10405.25,9060
TCO,A,4900,10284.7,12130.08,13250.7,13250
VKC,C,5350,8668.6,9823.0,10455.0,8670
TCR,C,840,1618.0,1933.0,2103.0,1620
VLA,A,6570,10783.3,11912.38,12540.3,12550
TCT,A,15000,20772.65,22119.0,22806.0,22800
VMC,C,4910,6968.0,7535.53,7848.0,6970
TDC,D,5320,9471.0,10701.0,11393.0,5320
VMS,B,4070,7095.0,7951.23,8498.05,7950
TDG,C,1270,2545.87,2987.0,3245.0,2550
VNC,A,7780,14428.55,16485.0,17587.75,17600
TDH,A,2850,4966.35,5675.0,6064.0,6060
VNF,A,4310,8594.0,9874.32,10555.0,10550
TDM,A,16600,21422.97,22604.0,23258.9,23250
TDP,C,10050,15317.05,16778.0,17529.05,15300
VNT,B,4060,12835.0,16720.0,19385.0,16700
VSA,A,8730,13893.5,15596.6,16435.0,16450
TDW,A,6370,12925.92,15344.19,16692.65,16700
VSM,A,8190,13091.3,14741.9,15590.5,15600
TEG,A,3040,5414.52,6258.78,6714.0,6710
VTC,C,3970,7317.0,8263.64,8799.8,7320
TGG,A,22050,29729.6,33193.05,34663.1,34650
VTH,B,3800,5856.18,6379.27,6656.450000000001,6380
THG,B,41450,52805.68,55505.92,57138.1,55500
THI,C,13950,18361.68,19784.0,20502.0,18350
VTJ,B,1210,2177.0,2491.0,2680.0,2490
TIP,A,17550,24780.68,26945.52,28072.1,28050
VTL,Not enough data,4640,7529.0,8272.76,8679.0,Not enough data
TIX,A,5410,11438.44,13428.76,14578.2,14600
VTV,C,2330,4016.71,4479.0,4707.0,4020
VXB,C,4990,7691.900000000001,8563.95,9057.0,7690
TLD,C,1140,2431.0,2875.41,3118.0,2430
WCS,A,106000,136269.72,143970.6,147828.6,147800
TLG,A,22050,28177.8,30104.3,31092.5,31100
X20,Not enough data,2010,4025.12,4609.36,4941.0,Not enough data
TLH,A,8680,12977.4,14612.72,15228.0,15250
PRE,B,8890,12786.26,13794.0,14300.0,13800
TMP,A,24850,32559.03,34341.09,35240.0,35250
PTI,B,12850,20134.56,22571.21,23845.0,22550
TMS,A,27600,42452.3,46816.98,48974.05,48950
PVI,A,22650,29911.84,32303.36,33720.3,33700
VNR,B,18550,26371.6,28532.9,29575.5,28550
TMT,C,1740,3903.61,4655.83,5055.0,3900
APS,B,2910,6658.89,8051.679999999999,8954.0,8050
TN1,A,8790,15671.88,17717.64,18826.0,18850
TNA,B,6590,9349.07,10181.21,10621.0,10200
ART,B,610,2071.0,2663.91,3015.0,2660
BVS,B,9350,16578.29,18804.059999999998,19869.3,18800
TNC,A,7890,14081.32,15978.0,16992.0,17000
EVS,A,3680,9006.6,10901.4,12015.0,12000
TNH,A,17850,25863.2,28381.4,29522.0,29500
HBS,B,2470,5030.24,5773.68,6246.6,5770
TNI,B,1560,2327.0,2547.0,2664.0,2550
IVS,B,1740,3650.64,4433.46,4872.0,4430
TNT,A,4040,5704.8,6147.95,6508.25,6510
MBS,B,10100,17171.36,19327.489999999998,20430.0,19350
PSI,D,1250,3320.0,4075.0,4542.0,1250
TPC,C,2280,4400.67,5016.0,5334.450000000001,4400
SHS,A,12700,20429.0,22700.0,24036.0,24050
TRA,A,49850,65234.12,69039.53,71311.8,71300
VIG,D,1760,3670.5,4323.9,4712.0,1760
TRC,C,16200,24735.440000000002,26945.66,28007.3,24750
TSC,A,3380,5552.13,6088.39,6444.3,6440
WSS,A,2560,4952.75,5723.0,6132.75,6130
TTA,C,6130,8477.0,9232.0,9630.0,8480
TTB,D,1600,2949.03,3385.09,3660.0,1600
TTE,C,1490,3094.31,3630.93,3950.0,3090
TTF,C,1400,2767.0,3195.8199999999997,3450.0,2770
TV2,B,21950,32514.57,35366.12,36857.65,35350
TVT,B,13500,18659.46,20257.38,21088.0,20250
TYA,B,11150,14049.2,14738.0,15153.0,14750
UDC,D,1590,3116.0,3609.0,3871.7000000000003,1590
UIC,A,30800,41655.31,44314.4,45878.95,45900
VAF,A,2470,5283.0,6160.0,6614.65,6610
VCA,A,6850,10275.52,11175.92,11737.4,11750
VCF,A,121300,165527.72,177715.28,183829.0,183800
VCG,C,21300,28391.56,29995.68,30861.0,28400
VDP,C,16600,23315.1,25334.3,26385.5,23300
VFG,B,23900,34229.32,36984.56,38428.0,37000
VGC,B,15350,21729.88,23328.96,24319.0,23350
VHC,B,15300,25985.0,29091.39,30716.65,29100
VHM,A,29350,44275.86,48450.87,50591.3,50600
VIC,B,39700,55526.2,59713.5,61877.0,59700
VID,B,1510,3128.0,3689.05,4050.0,3690
VIP,A,2200,4450.01,5209.0,5600.0,5600
VIS,B,4440,8110.45,9257.47,9930.45,9260
VJC,C,78800,97243.6,102232.36,104621.2,97200
VMD,B,9040,17427.56,20499.0,22187.800000000003,20500
VNE,C,3850,5555.37,6084.0,6340.85,5560
VNG,B,6730,8928.0,9490.66,9771.0,9490
VNL,A,6390,12001.09,13743.0,14743.0,14750
VNM,A,50400,63529.8,66647.0,68393.0,68400
VNS,B,4430,6035.0,6545.9,6816.0,6550
VOS,A,8870,12783.43,14694.71,15563.1,15550
VPD,C,9870,12229.0,12904.0,13243.0,12250
VPG,A,33000,42423.66,44550.46,45757.7,45750
VPH,B,1610,2955.01,3418.0,3673.05,3420
VPI,D,20350,28065.2,30085.0,31106.0,20350
VPS,B,2430,5490.0,6488.5,7050.5,6490
VRC,B,2520,4358.0,5013.75,5363.0,5010
VRE,A,12300,17539.83,18950.47,19670.0,19650
VSC,A,29300,40431.22,43162.64,44866.3,44850
VSH,C,14400,19049.9,20295.0,20922.25,19050
VSI,C,4560,8530.33,9775.0,10495.0,8530
VTB,A,5440,7832.0,8412.38,8726.0,8730
VTO,B,5610,7920.78,8622.34,8954.0,8620
YBM,C,1650,3334.39,3897.39,4194.0,3330
YEG,C,3780,6429.41,7134.0,7520.05,6430
BIC,A,12900,18076.83,19614.47,20367.3,20350
BMI,A,15650,23757.99,25941.93,27183.9,27200
BVH,A,18700,30027.52,33240.28,34992.8,35000
MIG,A,12000,16568.58,17955.84,18741.0,18750
PGI,A,10650,16168.04,17569.0,18322.0,18300
AGR,B,3410,6281.0,7335.0,7908.05,7340
APG,B,3870,7312.0,8391.0,9000.8,8390
BSI,B,4340,9369.96,11085.44,12018.0,11100
CTS,A,5010,9797.15,11516.9,12474.0,12450
FTS,B,14000,24347.0,27647.0,29687.1,27650
HCM,A,11000,20457.41,23578.69,25529.05,25550
SSI,A,12900,21364.4,23708.0,25166.0,25150
TVB,A,3660,7307.5,8668.5,9457.75,9460
TVS,A,17050,23335.0,25113.92,26012.4,26000
VCI,A,10650,22488.0,26308.8,28572.2,28550
VDS,B,11450,18320.37,20236.83,21370.05,20250
VIX,B,3400,6953.99,8112.97,8748.0,8110
VND,A,8820,18414.97,21630.82,23374.550000000003,23350
