Ticker  ,0% at Risk,1% at Risk,3% at Risk,5% at Risk,Group          ,Breakeven Price
PVD     ,5800      ,11150     ,12800     ,13650     ,B              ,12800
THS     ,5650      ,8980      ,10200     ,10950     ,A              ,10950
PVT     ,9640      ,14550     ,15950     ,16650     ,A              ,16650
THT     ,4270      ,7330      ,8200      ,8740      ,B              ,8200
PXI     ,1420      ,2510      ,2930      ,3160      ,C              ,2510
TIG     ,8130      ,11950     ,13200     ,13950     ,B              ,13200
PXS     ,1820      ,3600      ,4170      ,4470      ,C              ,3600
QBS     ,1470      ,2880      ,3310      ,3530      ,B              ,3310
TJC     ,1230      ,4060      ,5160      ,5800      ,A              ,5800
QCG     ,2200      ,4430      ,5140      ,5530      ,C              ,4430
TKC     ,1630      ,4130      ,5020      ,5520      ,D              ,1630
RAL     ,86200     ,121300    ,130100    ,135200    ,B              ,130100
TKU     ,6020      ,12350     ,14950     ,16450     ,B              ,14950
RDP     ,2570      ,5140      ,5950      ,6390      ,C              ,5140
TMB     ,4950      ,9020      ,10150     ,10750     ,A              ,10750
REE     ,34450     ,46400     ,49300     ,51100     ,A              ,51100
TMC     ,4810      ,7160      ,7800      ,8130      ,B              ,7800
RIC     ,5290      ,9880      ,11300     ,12150     ,C              ,9880
TMX     ,3370      ,6010      ,6810      ,7270      ,A              ,7270
ROS     ,1390      ,2600      ,3050      ,3300      ,C              ,2600
TNG     ,10500     ,16150     ,18150     ,19350     ,C              ,16150
S4A     ,19950     ,24350     ,25300     ,25800     ,C              ,24350
TPH     ,6600      ,9060      ,9650      ,9950      ,C              ,9060
SAB     ,81900     ,107100    ,113700    ,117200    ,A              ,117200
TPP     ,3740      ,6840      ,7720      ,8160      ,D              ,3740
SAM     ,5200      ,9320      ,10550     ,11200     ,C              ,9320
TSB     ,5030      ,7100      ,7640      ,7940      ,B              ,7640
SAV     ,6700      ,12400     ,14200     ,15150     ,B              ,14200
TST     ,2600      ,5460      ,6310      ,6770      ,C              ,5460
SBA     ,14700     ,17350     ,18050     ,18350     ,B              ,18050
TTC     ,6870      ,10200     ,11050     ,11550     ,A              ,11550
SBT     ,5660      ,10550     ,12100     ,12900     ,B              ,12100
TTH     ,1550      ,3150      ,3620      ,3900      ,B              ,3620
SBV     ,7520      ,10300     ,11250     ,11750     ,C              ,10300
TTL     ,1360      ,3910      ,4900      ,5460      ,Not enough data,1360
SC5     ,4520      ,9170      ,10650     ,11450     ,C              ,9170
TTT     ,17000     ,25250     ,27950     ,29350     ,A              ,29350
SCD     ,8390      ,11600     ,12600     ,13100     ,B              ,12600
TTZ     ,710       ,2010      ,2510      ,2790      ,B              ,2510
SCR     ,3270      ,6820      ,7970      ,8600      ,B              ,7970
TV3     ,6110      ,9890      ,11000     ,11550     ,C              ,9890
SCS     ,94800     ,115400    ,120300    ,122900    ,A              ,122900
TV4     ,10500     ,13150     ,13800     ,14150     ,A              ,14150
SFC     ,8470      ,14050     ,15500     ,16300     ,A              ,16300
TVC     ,4520      ,9150      ,10700     ,11600     ,A              ,11600
SFG     ,4050      ,7350      ,8350      ,8880      ,B              ,8350
TVD     ,4130      ,7240      ,8140      ,8710      ,C              ,7240
SFI     ,37150     ,50500     ,54300     ,56100     ,A              ,56100
TXM     ,1110      ,2810      ,3430      ,3770      ,B              ,3430
SGN     ,48800     ,57300     ,59300     ,60400     ,A              ,60400
UNI     ,1760      ,4860      ,6060      ,6720      ,C              ,4860
SGR     ,7610      ,14650     ,16850     ,18050     ,B              ,16850
V12     ,4850      ,7640      ,8630      ,9160      ,C              ,7640
SGT     ,5560      ,11100     ,13000     ,14200     ,C              ,11100
V21     ,1160      ,3670      ,4690      ,5280      ,C              ,3670
SHA     ,3760      ,5370      ,5870      ,6120      ,C              ,5370
SHI     ,6800      ,10800     ,12000     ,12650     ,C              ,10800
VBC     ,8200      ,12400     ,13900     ,14650     ,C              ,12400
SHP     ,12900     ,17950     ,19150     ,19750     ,C              ,17950
VC1     ,5600      ,8850      ,9920      ,10450     ,C              ,8850
SII     ,2740      ,6040      ,7150      ,7760      ,C              ,6040
VC2     ,22350     ,33650     ,36650     ,38600     ,C              ,33650
SJD     ,13100     ,16350     ,17150     ,17550     ,A              ,17550
VC3     ,27750     ,38350     ,41200     ,42950     ,B              ,41200
SJF     ,9830      ,14200     ,16150     ,17000     ,B              ,16150
VC6     ,2640      ,5000      ,5690      ,6050      ,C              ,5000
SJS     ,39050     ,52000     ,56100     ,58300     ,B              ,56100
VC7     ,2900      ,7470      ,9140      ,10050     ,C              ,7470
SKG     ,7410      ,10550     ,11500     ,11950     ,A              ,11950
VC9     ,1240      ,3510      ,4370      ,4860      ,D              ,1240
SMA     ,1490      ,3500      ,4200      ,4580      ,C              ,3500
VCC     ,7790      ,12650     ,14300     ,15150     ,C              ,12650
SMB     ,27050     ,33800     ,35250     ,36050     ,A              ,36050
VCM     ,6500      ,10100     ,11150     ,11700     ,B              ,11150
SMC     ,10800     ,20700     ,23800     ,25450     ,A              ,25450
VCS     ,62400     ,84300     ,90300     ,93100     ,A              ,93100
SPM     ,7760      ,11800     ,12900     ,13500     ,B              ,12900
VDL     ,5040      ,10050     ,11400     ,12250     ,Not enough data,5040
SRC     ,9440      ,13250     ,14350     ,14950     ,D              ,9440
VE1     ,800       ,2140      ,2660      ,2950      ,A              ,2950
SRF     ,7480      ,9890      ,10550     ,10900     ,C              ,9890
VE2     ,5910      ,8940      ,9780      ,10250     ,C              ,8940
SSC     ,11300     ,20700     ,23350     ,24750     ,B              ,23350
VE3     ,1270      ,3690      ,4620      ,5160      ,C              ,3690
ST8     ,4550      ,6910      ,7500      ,7810      ,A              ,7810
VE4     ,3720      ,9970      ,12900     ,14650     ,C              ,9970
STG     ,14800     ,20950     ,22850     ,23850     ,A              ,23850
STK     ,33100     ,43700     ,46900     ,48650     ,A              ,48650
VE8     ,980       ,2960      ,3710      ,4150      ,C              ,2960
SVC     ,38200     ,53900     ,59300     ,62200     ,B              ,59300
VGP     ,7050      ,13200     ,14950     ,15850     ,A              ,15850
SVD     ,2670      ,4740      ,5400      ,5770      ,C              ,4740
VGS     ,6940      ,14650     ,17850     ,19700     ,A              ,19700
SVI     ,25900     ,42050     ,46200     ,48450     ,B              ,46200
VHE     ,870       ,2530      ,3190      ,3560      ,B              ,3190
SVT     ,6860      ,11100     ,12250     ,12900     ,A              ,12900
VHL     ,7420      ,12650     ,14200     ,14950     ,B              ,14200
SZC     ,12800     ,22800     ,26350     ,28300     ,B              ,26350
VIE     ,3650      ,5660      ,6300      ,6610      ,C              ,5660
SZL     ,35950     ,47050     ,49750     ,51100     ,A              ,51100
VIF     ,8210      ,12600     ,13750     ,14350     ,A              ,14350
TAC     ,36300     ,50900     ,54800     ,56900     ,B              ,54800
VIT     ,6550      ,10050     ,10950     ,11550     ,C              ,10050
TBC     ,19400     ,23800     ,24800     ,25400     ,A              ,25400
VKC     ,2230      ,4530      ,5430      ,5920      ,C              ,4530
TCD     ,6450      ,12900     ,14950     ,16050     ,B              ,14950
VLA     ,9270      ,16850     ,19100     ,20250     ,A              ,20250
TCH     ,5440      ,10250     ,11700     ,12450     ,A              ,12450
VMC     ,7140      ,10100     ,11000     ,11450     ,C              ,10100
TCL     ,18500     ,26150     ,28100     ,29300     ,A              ,29300
VMS     ,4090      ,7290      ,8190      ,8700      ,B              ,8190
TCM     ,36850     ,49850     ,54300     ,57000     ,B              ,54300
VNC     ,9870      ,17650     ,19800     ,20950     ,A              ,20950
TCO     ,5510      ,10000     ,11700     ,12650     ,A              ,12650
VNF     ,5110      ,10250     ,11850     ,12700     ,A              ,12700
TCR     ,1210      ,2650      ,3140      ,3410      ,C              ,2650
VNT     ,3520      ,13450     ,17900     ,20550     ,B              ,17900
TCT     ,19200     ,25500     ,27050     ,27950     ,A              ,27950
VSA     ,9350      ,15000     ,16850     ,17750     ,A              ,17750
TDC     ,5720      ,11100     ,12750     ,13650     ,D              ,5720
VSM     ,8190      ,13550     ,15350     ,16300     ,A              ,16300
TDG     ,3910      ,6400      ,7170      ,7580      ,C              ,6400
VTC     ,5650      ,8900      ,9970      ,10500     ,C              ,8900
TDH     ,2530      ,4660      ,5410      ,5820      ,A              ,5820
VTH     ,7020      ,10850     ,12150     ,12750     ,B              ,12150
TDM     ,20950     ,27350     ,28900     ,29850     ,A              ,29850
VTJ     ,510       ,1590      ,2030      ,2280      ,B              ,2030
TDP     ,10450     ,15600     ,17000     ,17750     ,C              ,15600
VTL     ,4070      ,6570      ,7280      ,7650      ,Not enough data,4070
TDW     ,7330      ,13700     ,16150     ,17550     ,A              ,17550
VTV     ,2780      ,4850      ,5450      ,5760      ,C              ,4850
VXB     ,6690      ,10450     ,11800     ,12600     ,C              ,10450
TEG     ,3060      ,6070      ,7070      ,7620      ,A              ,7620
WCS     ,95900     ,131100    ,139200    ,143500    ,A              ,143500
TGG     ,11100     ,17350     ,19550     ,20550     ,A              ,20550
X20     ,1630      ,3900      ,4840      ,5370      ,Not enough data,1630
THG     ,53400     ,69100     ,73200     ,75300     ,B              ,73200
PRE     ,10250     ,13400     ,14450     ,15000     ,B              ,14450
THI     ,15450     ,20350     ,21600     ,22250     ,C              ,20350
PTI     ,15250     ,23700     ,26600     ,28150     ,B              ,26600
TIP     ,14650     ,23300     ,26350     ,28000     ,A              ,28000
PVI     ,21700     ,29650     ,32300     ,33750     ,A              ,33750
TIX     ,13300     ,19350     ,21300     ,22300     ,A              ,22300
VNR     ,15150     ,22150     ,24100     ,25100     ,B              ,24100
TLD     ,2310      ,4720      ,5490      ,5910      ,C              ,4720
APS     ,5610      ,13750     ,16850     ,18900     ,B              ,16850
TLG     ,24000     ,31850     ,34050     ,35100     ,A              ,35100
ART     ,1380      ,3900      ,4860      ,5410      ,B              ,4860
TLH     ,4110      ,8430      ,9820      ,10550     ,A              ,10550
BVS     ,13500     ,23150     ,26150     ,27750     ,B              ,26150
TMP     ,28550     ,36000     ,38050     ,39100     ,A              ,39100
EVS     ,5120      ,12400     ,14950     ,16450     ,A              ,16450
TMS     ,35150     ,54300     ,59800     ,62500     ,A              ,62500
HBS     ,1460      ,4250      ,5330      ,5950      ,B              ,5330
TMT     ,3070      ,6590      ,7750      ,8380      ,C              ,6590
IVS     ,2640      ,5750      ,6900      ,7570      ,B              ,6900
TN1     ,12350     ,21900     ,24700     ,26200     ,A              ,26200
MBS     ,14150     ,24100     ,27000     ,28750     ,B              ,27000
TNA     ,5170      ,8150      ,8890      ,9300      ,B              ,8890
PSI     ,2140      ,5370      ,6580      ,7320      ,D              ,2140
TNC     ,4750      ,11250     ,13500     ,14750     ,A              ,14750
SHS     ,20200     ,31750     ,35250     ,37250     ,A              ,37250
TNH     ,16750     ,29100     ,32750     ,34750     ,A              ,34750
VIG     ,3770      ,7140      ,8340      ,9040      ,D              ,3770
TNI     ,3020      ,5830      ,6740      ,7220      ,B              ,6740
WSS     ,1810      ,4700      ,5760      ,6350      ,A              ,6350
TNT     ,3260      ,6740      ,7870      ,8480      ,A              ,8480
TPC     ,1330      ,3280      ,3980      ,4370      ,C              ,3280
TRA     ,48950     ,64100     ,67800     ,69900     ,A              ,69900
TRC     ,19250     ,28850     ,31300     ,32550     ,C              ,28850
TS4     ,1260      ,2040      ,2260      ,2380      ,Not enough data,1260
TSC     ,6500      ,10050     ,11300     ,11900     ,A              ,11900
TTA     ,7280      ,10250     ,11200     ,11650     ,C              ,10250
TTB     ,2020      ,3940      ,4550      ,4910      ,D              ,2020
TTE     ,1860      ,3880      ,4560      ,4970      ,C              ,3880
TTF     ,2210      ,4540      ,5290      ,5690      ,C              ,4540
TV2     ,26200     ,39050     ,42500     ,44350     ,B              ,42500
TVT     ,14700     ,19800     ,21500     ,22350     ,B              ,21500
TYA     ,11500     ,14650     ,15400     ,15850     ,B              ,15400
UDC     ,2170      ,4360      ,5070      ,5460      ,D              ,2170
UIC     ,30450     ,40750     ,43300     ,44750     ,A              ,44750
VAF     ,3000      ,6060      ,6980      ,7460      ,A              ,7460
VCA     ,7060      ,10650     ,11550     ,12150     ,A              ,12150
VCF     ,129100    ,170400    ,182300    ,188500    ,A              ,188500
VCG     ,24200     ,32600     ,34650     ,35700     ,C              ,32600
VDP     ,16200     ,22750     ,24650     ,25700     ,C              ,22750
VFG     ,20750     ,31250     ,34100     ,35600     ,B              ,34100
VGC     ,20850     ,29500     ,32150     ,33550     ,B              ,32150
VHC     ,16900     ,29550     ,33300     ,35300     ,B              ,33300
VHM     ,31700     ,47900     ,52400     ,54700     ,A              ,54700
VIC     ,45950     ,63400     ,68000     ,70300     ,B              ,68000
VID     ,1810      ,4090      ,4870      ,5300      ,B              ,4870
VIP     ,2280      ,4520      ,5230      ,5620      ,A              ,5620
VIS     ,4820      ,8490      ,9610      ,10200     ,B              ,9610
VJC     ,75300     ,96200     ,101000    ,103500    ,C              ,96200
VMD     ,7480      ,14900     ,17300     ,18650     ,B              ,17300
VNE     ,2950      ,5440      ,6210      ,6610      ,C              ,5440
VNG     ,6890      ,9230      ,9820      ,10100     ,B              ,9820
VNL     ,6820      ,12300     ,13950     ,14900     ,A              ,14900
VNM     ,49450     ,62300     ,65300     ,67000     ,A              ,67000
VNS     ,4880      ,7050      ,7700      ,8040      ,B              ,7700
VOS     ,6900      ,10700     ,12350     ,13050     ,A              ,13050
VPD     ,10700     ,13450     ,14100     ,14500     ,C              ,13450
VPG     ,43500     ,55200     ,57900     ,59400     ,A              ,59400
VPH     ,1940      ,4120      ,4840      ,5220      ,B              ,4840
VPI     ,30050     ,38000     ,40300     ,41450     ,D              ,30050
VPS     ,2700      ,5840      ,6930      ,7490      ,B              ,6930
VRC     ,3560      ,7160      ,8300      ,8920      ,B              ,8300
VRE     ,13450     ,19150     ,20700     ,21450     ,A              ,21450
VSC     ,10650     ,19650     ,22500     ,24000     ,A              ,24000
VSH     ,15500     ,20550     ,21750     ,22500     ,C              ,20550
VSI     ,5650      ,10850     ,12500     ,13450     ,C              ,10850
VTB     ,5930      ,8370      ,8980      ,9300      ,A              ,9300
VTO     ,5140      ,7440      ,8140      ,8480      ,B              ,8140
YBM     ,2240      ,4210      ,4820      ,5140      ,C              ,4210
YEG     ,4360      ,7670      ,8670      ,9250      ,C              ,7670
BIC     ,13800     ,19200     ,20800     ,21550     ,A              ,21550
BMI     ,17100     ,26200     ,28600     ,30000     ,A              ,30000
BVH     ,20400     ,32350     ,35800     ,37800     ,A              ,37800
MIG     ,10950     ,15650     ,17150     ,17850     ,A              ,17850
PGI     ,14350     ,19300     ,20850     ,21700     ,A              ,21700
AGR     ,4690      ,9820      ,11500     ,12400     ,B              ,11500
APG     ,5100      ,10000     ,11600     ,12550     ,B              ,11600
BSI     ,7400      ,16550     ,19750     ,21450     ,B              ,19750
CTS     ,7450      ,16450     ,19500     ,21150     ,A              ,21150
FTS     ,17550     ,31450     ,36000     ,38800     ,B              ,36000
HCM     ,16900     ,27250     ,30000     ,31800     ,A              ,31800
SSI     ,18150     ,29600     ,33000     ,34800     ,A              ,34800
TVB     ,4440      ,9730      ,11600     ,12600     ,A              ,12600
TVS     ,24600     ,32300     ,34500     ,35850     ,A              ,35850
VCI     ,14850     ,31050     ,36250     ,39300     ,A              ,39300
VDS     ,7500      ,15150     ,17600     ,18900     ,B              ,17600
VIX     ,7500      ,14650     ,16750     ,18050     ,B              ,16750
VND     ,13550     ,28650     ,33700     ,36450     ,A              ,36450
