Ticker,Group,Breakeven Price,1% at Risk,3% at Risk,5% at Risk,Proposed Price
PXS,C,2180,3518.0,3900.0,4101.0,3520
QBS,B,740,1473.6100000000001,1748.0,1908.0,1750
QCG,C,1730,3094.0,3495.0,3725.5,3090
RAL,B,96400,134114.04,143962.73,149477.85,144000
RDP,C,2960,5235.13,6067.389999999999,6520.65,5240
REE,A,36950,48309.4,51255.3,52828.0,52800
RIC,C,5290,10302.14,11910.68,12783.1,10300
ROS,C,1120,2118.0,2439.0,2626.0,2120
TC6,C,6050,9654.57,10756.61,11275.35,9650
S4A,C,17750,21650.26,22626.52,23132.1,21650
TDN,C,7470,11577.76,12771.05,13358.35,11600
SAB,A,84200,109513.19,115968.82,119421.7,119400
TDT,D,3810,7223.68,8213.68,8761.0,3810
SAM,C,4540,6635.0,7206.0,7496.0,6640
SAV,B,6840,12392.76,14109.28,15017.8,14100
SBA,B,11900,14019.46,14519.69,14779.0,14500
SBT,B,5430,9708.01,10955.0,11683.05,10950
SBV,C,7690,10642.27,11572.81,12050.35,10650
SC5,C,8570,14003.130000000001,15410.39,16176.0,14000
SCD,B,7700,11554.0,12468.21,12947.0,12450
SCR,B,2900,5060.28,5852.42,6295.0,5850
SCS,A,89200,109016.76,113764.41,116177.35,116200
SFC,A,8950,13742.27,15082.81,15771.35,15750
SFG,B,4830,7121.38,7842.07,8186.0,7840
SFI,A,26250,35826.52,38637.96,39863.3,39850
SGN,A,44400,53999.68,56344.76,57505.6,57500
TFC,D,2580,4543.0,5119.75,5440.0,2580
SGR,B,5420,10428.96,12024.96,12878.2,12000
THB,A,4180,7512.79,8448.369999999999,8964.95,8960
SGT,C,9100,15003.66,16815.54,17850.45,15000
THD,A,130600,161642.14,175297.1,182528.15,182500
SHA,C,2850,4329.0,4718.0,4920.0,4330
THS,A,9310,14639.84,16446.84,17487.8,17500
THT,B,7960,12144.96,13352.88,13944.0,13350
SHI,C,7220,11245.8,12442.4,13004.0,11250
TIG,B,6130,9525.0,10501.02,11014.0,10500
TJC,A,4200,7151.41,8178.46,8738.05,8740
SHP,C,11800,15986.59,16962.77,17473.0,16000
TKC,D,1250,2957.87,3554.6099999999997,3901.3500000000004,1250
SII,C,5350,8759.53,9600.59,10085.0,8760
TKU,B,16100,24659.04,27830.72,29575.0,27850
SJD,A,11850,14168.0,14730.0,15013.0,15000
TMB,A,5770,10385.0,11685.0,12362.0,12350
SJF,B,1280,2455.0,2862.54,3096.0,2860
TMC,B,4150,6414.14,6995.71,7320.7,7000
TMX,A,3650,6257.72,7037.04,7473.0,7470
SJS,B,29300,39751.97,42945.95,44727.65,42950
SKG,A,7320,10276.0,11024.0,11474.85,11450
TNG,C,11250,17446.48,19576.6,20734.0,17450
TPH,C,5640,7662.64,8153.92,8452.0,7660
SMA,C,1510,3267.37,3891.0,4293.0,3270
TPP,D,4300,6986.02,7670.0599999999995,8050.1,4300
SMB,A,25550,31477.04,32862.0,33646.05,33650
TSB,B,5790,7741.14,8223.42,8510.7,8220
SMC,A,9790,20679.29,24351.99,26273.0,26250
TST,C,1610,3566.66,4168.0,4490.0,3570
SPM,B,10950,15563.57,16981.53,17716.2,17000
TTC,A,6860,10506.3,11468.18,12074.3,12050
SRC,D,9190,13085.86,14262.86,14853.0,9190
TTH,B,1220,2052.92,2365.0,2559.0,2360
SRF,C,6230,8045.0,8612.0,8906.0,8040
TTT,A,15300,23032.9,25816.7,27304.25,27300
SSB,C,16000,23321.52,25246.24,26494.9,23300
SSC,B,10150,19223.0,21702.4,23013.0,21700
TTZ,B,870,1584.0,1850.0,1997.0,1850
TV3,C,5710,8825.98,9781.0,10299.0,8830
TV4,A,8620,11296.62,11936.86,12271.0,12250
TVC,A,5830,9583.0,10613.67,11137.0,11150
TVD,C,7240,11326.0,12559.0,13141.0,11350
TXM,B,690,1705.46,2112.0,2352.0,2110
UNI,C,1240,3505.4,4371.6,4855.0,3510
V12,C,4020,6842.0,7591.0,8002.0,6840
V21,C,1380,3341.54,3987.0,4349.0,3340
ST8,A,5260,7531.34,8078.0,8364.0,8360
STB,C,6510,11907.5,13590.0,14480.75,11900
STG,A,11400,16788.0,18168.9,19032.5,19050
STK,A,26650,36011.590000000004,38327.78,39832.9,39850
SVC,B,26250,40682.06,44350.08,46274.6,44350
SVD,C,2300,3925.31,4524.0,4849.55,3930
SVI,B,27950,45834.78,50450.08,53013.8,50500
SVT,A,3120,6386.0,7468.96,8050.0,8050
SZC,B,9930,19521.88,22606.64,24207.0,22600
VBC,C,6210,10904.0,12192.619999999999,12847.35,10900
SZL,A,29400,37727.0,39835.19,40894.1,40900
VC1,C,4480,7071.34,7886.0,8278.7,7070
TAC,B,25200,36233.32,39133.92,40643.8,39150
VC2,C,12950,20141.2,22566.8,23861.0,20150
TBC,A,19150,23323.2,24287.0,24837.0,24850
VC3,B,14050,18863.83,20101.59,20793.3,20100
TCB,A,25450,34622.07,37134.77,38476.65,38500
VC6,C,2260,4222.84,4824.52,5134.0,4220
VC7,C,2170,4599.38,5577.42,6122.0,4600
TCD,B,11500,16636.5,18311.0,19160.5,18300
TCH,A,4460,7715.62,8749.81,9388.0,9390
VC9,D,1740,3415.0,3935.0,4240.0,1740
TCL,A,16500,24376.54,26370.66,27561.2,27550
VCC,C,5060,8359.0,9411.0,9953.25,8360
TCM,B,28650,42808.6,46216.88,48370.8,46200
VCM,B,5350,8500.86,9389.79,9874.65,9390
TCO,A,5460,11497.57,13535.53,14759.55,14750
VCS,A,63500,86509.58,91856.08,94947.1,94900
VDL,Not enough data,4990,9528.35,10797.05,11519.0,Not enough data
TCR,C,600,1420.3600000000001,1719.0,1882.8000000000002,1420
VE1,A,920,1953.12,2243.0,2402.6000000000004,2400
TCT,A,14850,20588.0,21955.24,22636.4,22650
VE2,C,6800,9399.3,10108.99,10454.65,9400
TDC,D,5560,9930.22,11275.0,11984.0,5560
VE3,C,680,1820.0,2317.62,2607.7000000000003,1820
TDG,C,1100,2469.0,2958.62,3215.7000000000003,2470
VE4,C,4460,10693.06,12811.72,13969.400000000001,10700
TDH,A,4390,6661.1,7329.0,7668.0,7670
VE8,C,1870,3521.7799999999997,3966.17,4221.0,3520
TDM,A,17550,22586.24,23784.86,24475.0,24500
VGP,A,5900,11558.03,13103.36,13978.15,14000
TDP,C,10550,16047.04,17580.0,18367.0,16050
TDW,A,6390,12984.8,15401.199999999999,16760.0,16750
VGS,A,3720,10198.01,12564.01,13925.35,13950
TEG,A,3800,6632.95,7609.85,8148.75,8150
VHE,B,860,2420.0,3029.0,3368.75,3030
TGG,A,33000,39509.96,42084.34,44325.55,44350
VHL,B,10400,15416.74,16978.11,17789.85,17000
THG,B,45500,57563.72,60424.0,62134.0,60400
VIE,C,1730,2890.0,3176.09,3337.15,2890
THI,C,11200,16618.0,17940.0,18661.8,16600
VIF,A,6930,9673.83,10588.83,11065.0,11050
TIP,A,21050,29339.0,31861.7,33008.25,33000
TIX,A,5440,11516.25,13534.25,14698.5,14700
TLD,C,1510,2684.0,3123.0,3367.0,2680
TLG,A,23150,29277.5,31243.0,32245.5,32250
TLH,A,3960,8645.54,10234.619999999999,11078.0,11100
TMP,A,25100,32876.0,34678.0,35585.0,35600
TMS,A,19450,32695.75,37506.0,40085.0,40100
TMT,C,2330,4884.63,5762.889999999999,6240.15,4880
TN1,A,9170,16315.1,18432.0,19571.5,19550
TNA,B,5710,7945.48,8658.0,9040.0,8660
VIT,C,6400,9612.68,10448.76,10974.0,9610
VKC,C,8670,13450.02,14916.0,15673.0,13450
TNC,A,7860,13086.4,14928.56,15898.4,15900
VLA,A,5850,9256.0,10144.3,10617.5,10600
TNH,A,17600,25440.83,27885.85,29027.95,29050
VMC,C,5580,7805.56,8433.0,8765.0,7810
TNI,B,1820,2661.0,2898.0,3021.0,2900
VMS,B,3500,5959.65,6639.0,7077.25,6640
TNT,A,4300,5996.14,6501.12,6867.4,6870
VNC,A,7080,14231.78,16258.34,17414.0,17400
TPB,A,18150,26168.0,28207.85,29478.75,29500
VNF,A,4920,9700.48,11122.0,11826.7,11850
TPC,C,2260,4416.0,5045.0,5367.0,4420
TRA,A,50400,65358.74,69012.96,71182.65,71200
TRC,C,16200,23882.88,25773.64,26783.4,23900
TSC,A,3710,6066.400000000001,6703.8,7082.0,7080
TTA,C,5670,9040.08,9855.56,10305.0,9040
TTB,D,1840,3444.0,3950.0,4219.0,1840
TTE,C,1870,3775.17,4378.51,4741.85,3780
TTF,C,1430,2804.2200000000003,3238.0,3496.05,2800
TV2,B,23750,34870.13,37873.45,39425.9,37850
VNT,B,3750,11812.03,15366.09,17805.3,15350
VSA,A,8440,13524.2,15218.9,16070.5,16050
VSM,A,8850,13968.8,15716.24,16619.9,16600
VTC,C,4320,7891.9,8901.0,9465.5,7890
VTH,B,4160,6333.04,6884.0,7162.0,6880
VTJ,B,1150,2182.0,2503.39,2677.0,2500
VTL,Not enough data,4240,6965.0,7744.0,8153.0,Not enough data
VTV,C,2490,3996.2200000000003,4392.0,4602.1,4000
VXB,D,3900,5932.05,6622.0599999999995,6963.05,3900
WCS,A,102600,132564.62,140110.78,143975.9,144000
TVT,B,14050,19343.4,20980.4,21874.0,21000
X20,Not enough data,2060,4059.56,4635.0,4962.0,Not enough data
TYA,B,10900,13709.07,14375.21,14782.0,14400
UDC,D,2920,4407.49,4851.47,5075.45,2920
UIC,A,33200,44560.24,47346.0,49030.4,49050
VAF,A,2060,4639.78,5457.0,5870.450000000001,5870
VCA,A,7420,10746.05,11826.41,12315.35,12300
VCB,A,50900,68376.3,72528.57,74648.9,74600
VCF,A,115000,157344.3,168753.5,174831.0,174800
VCG,C,22900,30093.76,31781.28,32663.8,30100
VDP,C,17700,24531.04,26643.03,27729.0,24550
VFG,B,20300,29064.34,31430.02,32634.0,31450
VGC,B,16150,22666.37,24302.37,25312.9,24300
VHC,B,22750,33284.77,35870.93,37281.0,35850
VHM,A,31550,47367.2,51753.8,53994.0,54000
VIB,C,12650,20306.05,22346.35,23643.5,20300
VIC,B,38950,54629.36,58753.24,60886.4,58800
VID,B,1620,3355.36,3959.0,4345.0,3960
VIP,A,2320,4850.96,5643.0,6082.0,6080
VIS,B,4630,8393.1,9557.0,10243.55,9560
VJC,C,76100,93935.0,98731.2,101127.0,93900
VMD,B,9610,21144.12,25183.68,27340.8,25200
VNE,C,3770,5473.8,5985.0,6234.0,5470
VNG,B,6910,9135.79,9701.369999999999,9987.0,9700
VNL,A,7160,13315.47,15220.57,16283.0,16300
VNM,A,40800,55119.6,58739.0,60634.0,60600
VNS,B,4200,6287.1900000000005,6790.0,7042.0,6790
VOS,A,9770,13875.88,15687.24,16745.4,16750
VPB,A,36700,48449.6,51481.0,53379.25,53400
VPD,C,8830,11084.46,11728.38,12048.0,11100
VPG,A,35350,43638.86,46190.2,47720.05,47700
VPH,B,1750,3210.0,3649.0,3910.0,3650
VPI,D,19650,27099.64,29051.92,30051.1,19650
VPS,B,2500,5573.56,6618.0,7183.0,6620
VRC,B,3150,4882.28,5408.84,5704.0,5410
VRE,A,12850,18276.3,19727.0,20474.0,20450
VSC,A,35350,47549.48,50804.44,52501.6,52500
VSH,C,14850,19807.0,21020.0,21761.1,19800
VSI,C,5090,9400.43,10710.0,11475.0,9400
VTB,A,5580,8015.08,8606.32,8925.0,8920
VTO,B,5520,7703.72,8369.08,8678.0,8370
YBM,C,2410,4065.0,4661.48,4993.0,4060
YEG,C,3890,6700.9,7412.0,7808.25,6700
