Ticker  ,0% at Risk,1% at Risk        ,3% at Risk        ,5% at Risk        ,Groupp         ,Breakeven Price
NCT     ,66211.0   ,75376.8           ,77533.32          ,78649.6           ,A              ,78600
SDG     ,4368.0    ,10637.12          ,12919.36          ,14185.6           ,Not enough data,4370
NHA     ,9740.0    ,19227.08          ,22308.48          ,23961.2           ,C              ,19250
SDN     ,11359.0   ,20571.81          ,23283.34          ,24716.35          ,B              ,23300
NHH     ,11355.0   ,19959.0           ,22574.99          ,23956.0           ,C              ,19950
SDT     ,2799.0    ,4503.96           ,5085.0            ,5354.9            ,C              ,4500
NKG     ,24900.0   ,35758.76          ,38556.92          ,40290.2           ,A              ,40300
SDU     ,3861.0    ,6013.34           ,6700.0            ,7017.0            ,C              ,6010
NLG     ,32092.0   ,42112.35          ,44808.22          ,46066.4           ,B              ,44800
SEB     ,11528.0   ,20656.3           ,23172.0           ,24573.3           ,A              ,24550
NNC     ,12168.0   ,17544.22          ,18964.0           ,19715.0           ,A              ,19700
SED     ,12703.0   ,16509.35          ,17491.7           ,18014.25          ,C              ,16500
NSC     ,45962.0   ,59071.95          ,62303.17          ,63998.85          ,B              ,62300
SFN     ,7337.0    ,12940.11          ,14491.0           ,15298.55          ,A              ,15300
NT2     ,12755.0   ,16583.11          ,17556.66          ,18041.0           ,A              ,18050
SGC     ,20169.0   ,34390.0           ,38638.15          ,40844.0           ,B              ,38650
NTL     ,20972.0   ,29659.0           ,32100.0           ,33405.0           ,A              ,33400
SGD     ,3235.0    ,5475.0            ,6068.46           ,6399.0            ,C              ,5480
NVL     ,50330.0   ,71536.0           ,76892.0           ,80167.0           ,B              ,76900
SGH     ,10369.0   ,18056.2           ,20369.4           ,21586.0           ,A              ,21600
NVT     ,1930.0    ,4033.0            ,4736.0            ,5153.0            ,D              ,1930
SHE     ,5728.0    ,8663.53           ,9475.18           ,9895.0            ,C              ,8660
OGC     ,2610.0    ,4049.0            ,4470.0            ,4724.05           ,B              ,4470
SHN     ,5650.0    ,9441.22           ,10504.0           ,11172.7           ,C              ,9440
OPC     ,25270.0   ,34666.92          ,37690.0           ,39262.8           ,C              ,34650
SIC     ,1400.0    ,3862.14           ,4806.71           ,5394.85           ,C              ,3860
SJ1     ,3301.0    ,6416.0            ,7402.0            ,7930.4            ,D              ,3300
PAC     ,20262.0   ,27391.05          ,29138.0           ,30212.0           ,B              ,29150
SJE     ,10191.0   ,13763.97          ,14949.0           ,15553.0           ,C              ,13750
PAN     ,11740.0   ,18625.32          ,20506.0           ,21555.4           ,B              ,20500
SLS     ,71832.0   ,102229.76         ,111255.92         ,115178.4          ,B              ,111300
PC1     ,18284.0   ,26535.56          ,28809.2           ,30078.4           ,C              ,26550
SMN     ,6966.0    ,9471.49           ,10237.0           ,10595.0           ,B              ,10250
PDN     ,42033.0   ,62477.3           ,67866.0           ,70540.0           ,A              ,70500
SMT     ,2109.0    ,4759.0            ,5918.0            ,6580.3            ,C              ,4760
PDR     ,51086.0   ,66761.45          ,71551.98          ,74120.15          ,B              ,71600
SPI     ,1450.0    ,3429.0            ,4137.0            ,4570.0            ,A              ,4570
PET     ,6666.0    ,12444.83          ,14364.49          ,15563.0           ,A              ,15550
SRA     ,3672.0    ,5577.49           ,6109.0            ,6384.0            ,A              ,6380
PGC     ,12654.0   ,18202.52          ,19586.0           ,20449.15          ,C              ,18200
SSM     ,1802.0    ,3339.85           ,3768.55           ,4007.0            ,B              ,3770
PGD     ,14132.0   ,21907.12          ,23899.02          ,24961.7           ,A              ,24950
STC     ,7223.0    ,11093.7           ,12318.7           ,12957.5           ,A              ,12950
PHC     ,6978.0    ,10600.39          ,11536.0           ,12128.85          ,C              ,10600
STP     ,3065.0    ,5423.28           ,6129.21           ,6480.0            ,B              ,6130
PHR     ,23012.0   ,34189.59          ,37443.77          ,39398.85          ,A              ,39400
SVN     ,1117.0    ,2376.0            ,2779.0            ,3006.0            ,B              ,2780
PIT     ,1316.0    ,2656.0            ,3078.9700000000003,3323.0            ,C              ,2660
SZB     ,20324.0   ,25494.4           ,27010.6           ,27793.0           ,A              ,27800
PJT     ,5752.0    ,8287.15           ,8957.45           ,9315.0            ,C              ,8290
TA9     ,6799.0    ,8996.3            ,9533.9            ,9858.0            ,C              ,9000
PLP     ,3505.0    ,6738.08           ,7771.24           ,8324.0            ,D              ,3500
TAR     ,15157.0   ,21410.12          ,23365.46          ,24306.1           ,B              ,23350
PLX     ,28859.0   ,38224.48          ,40434.86          ,41625.0           ,A              ,41600
PME     ,42965.0   ,56567.08          ,59773.86          ,61423.1           ,A              ,61400
PMG     ,4438.0    ,7989.6            ,9084.0            ,9665.0            ,C              ,7990
PNC     ,3604.0    ,5436.0            ,5943.0            ,6204.05           ,C              ,5440
PNJ     ,60145.0   ,74537.4           ,78988.0           ,81703.35          ,A              ,81700
POM     ,4111.0    ,7540.66           ,8556.99           ,9150.65           ,C              ,7540
POW     ,5840.0    ,8095.73           ,8765.0            ,9105.65           ,B              ,8760
PPC     ,11173.0   ,15541.08          ,16578.08          ,17134.0           ,A              ,17150
PSH     ,8860.0    ,13426.06          ,14804.18          ,15573.0           ,C              ,13450
PTB     ,67465.0   ,85653.72          ,90571.48          ,92815.5           ,B              ,90600
PTC     ,1654.0    ,3590.38           ,4281.38           ,4729.3            ,Not enough data,1650
TC6     ,4804.0    ,7736.36           ,8753.0            ,9260.0            ,C              ,7740
PTL     ,1588.0    ,3185.74           ,3733.74           ,4083.0            ,B              ,3730
PVD     ,12077.0   ,17260.5           ,18975.5           ,19827.25          ,B              ,19000
TDN     ,5472.0    ,9075.36           ,10155.720000000001,10746.4           ,C              ,9080
PVT     ,10316.0   ,15381.03          ,16725.06          ,17540.05          ,A              ,17550
TDT     ,3989.0    ,7935.389999999999 ,9091.0            ,9725.85           ,D              ,3990
PXI     ,876.0     ,1693.91           ,1970.0            ,2131.0            ,C              ,1690
TET     ,17838.0   ,21590.28          ,22498.71          ,22957.0           ,A              ,22950
TFC     ,3133.0    ,5213.3            ,5797.95           ,6135.0            ,D              ,3130
PXS     ,1609.0    ,3117.0            ,3616.7200000000003,3887.0            ,C              ,3120
THB     ,4433.0    ,7770.49           ,8724.47           ,9291.45           ,A              ,9290
QBS     ,1143.0    ,2256.1            ,2584.3            ,2769.0            ,B              ,2580
THD     ,143364.0  ,173467.6          ,186289.4          ,192290.0          ,A              ,192300
QCG     ,1954.0    ,3600.0            ,4115.389999999999 ,4419.65           ,C              ,3600
THS     ,8502.0    ,13542.24          ,15195.68          ,16181.0           ,A              ,16200
RAL     ,92436.0   ,129416.24         ,138551.0          ,144207.4          ,B              ,138600
THT     ,5001.0    ,8347.22           ,9284.48           ,9868.0            ,B              ,9280
TIG     ,7744.0    ,11405.03          ,12570.72          ,13263.3           ,B              ,12550
RDP     ,2916.0    ,5149.0            ,5989.88           ,6442.0            ,C              ,5150
REE     ,41077.0   ,53902.28          ,57198.159999999996,58950.4           ,A              ,59000
TJC     ,1073.0    ,3533.75           ,4489.25           ,5040.0            ,A              ,5040
RIC     ,4696.0    ,9250.56           ,10656.76          ,11432.4           ,C              ,9250
TKC     ,1617.0    ,3690.0            ,4461.0            ,4924.35           ,D              ,1620
ROS     ,1192.0    ,2206.0            ,2570.0            ,2769.4            ,C              ,2210
TKU     ,6157.0    ,12280.5           ,14805.25          ,16218.75          ,B              ,14800
S4A     ,18834.0   ,23269.96          ,24247.0           ,24752.4           ,C              ,23250
