Ticker,Group          ,Breakeven Price,1% at Risk        ,3% at Risk        ,5% at Risk        ,Proposed Price
ILB   ,C              ,14600          ,20814.73          ,22721.0           ,23706.2           ,20800
PJC   ,B              ,6260           ,10118.68          ,11500.68          ,12250.0           ,11500
IMP   ,A              ,40400          ,52548.66          ,55424.49          ,57199.45          ,57200
PLC   ,B              ,14550          ,23581.8           ,26133.36          ,27481.600000000002,26150
ITA   ,B              ,1920           ,3459.38           ,3962.0            ,4272.0            ,3960
PMB   ,A              ,4460           ,7049.0            ,7866.57           ,8292.0            ,8290
ITC   ,Not enough data,6860           ,9798.0            ,10605.32          ,11039.0           ,Not enough data
PMC   ,A              ,26400          ,38358.09          ,41558.09          ,43224.05          ,43200
ITD   ,C              ,8990           ,12954.9           ,14185.0           ,14824.0           ,12950
PMP   ,C              ,4400           ,7066.6            ,7768.0            ,8133.0            ,7070
JVC   ,Not enough data,1890           ,3495.0            ,3982.1            ,4268.0            ,Not enough data
PMS   ,A              ,6270           ,11029.0           ,12393.2           ,13109.0           ,13100
KBC   ,B              ,9820           ,18445.21          ,21169.0           ,22621.05          ,21150
POT   ,D              ,5150           ,8178.9400000000005,9041.94           ,9486.0            ,5150
KDC   ,B              ,40250          ,47956.8           ,49873.7           ,50799.9           ,49850
PPE   ,A              ,1440           ,3819.0            ,4864.0            ,5466.0            ,5470
KDH   ,A              ,23600          ,30001.32          ,31920.88          ,32963.2           ,32950
PPP   ,A              ,4720           ,7783.31           ,8711.0            ,9215.0            ,9220
KHG   ,A              ,1760           ,4401.0            ,5375.5            ,5915.0            ,5920
PPS   ,B              ,6010           ,8234.5            ,8832.0            ,9161.5            ,8830
KHP   ,C              ,3720           ,4988.47           ,5316.0            ,5482.0            ,4990
PPY   ,A              ,2680           ,5333.0            ,6179.72           ,6640.400000000001 ,6640
KMR   ,B              ,1820           ,3487.0            ,4019.98           ,4326.0            ,4020
PRC   ,C              ,10100          ,14319.44          ,15522.76          ,16079.4           ,14300
KOS   ,B              ,13750          ,19687.6           ,21288.8           ,22100.0           ,21300
PSC   ,C              ,7730           ,11753.300000000001,12803.18          ,13392.0           ,11750
PSD   ,A              ,11600          ,17868.05          ,19758.41          ,20618.8           ,20600
KPF   ,B              ,4020           ,7260.17           ,8250.0            ,8778.85           ,8250
PSE   ,A              ,3680           ,6757.81           ,7674.43           ,8181.05           ,8180
KSB   ,B              ,11500          ,18749.58          ,20826.87          ,21927.45          ,20850
PSW   ,A              ,3560           ,5461.87           ,6155.61           ,6528.0            ,6530
L10   ,C              ,4850           ,8152.360000000001 ,9337.54           ,10005.45          ,8150
PTD   ,B              ,12400          ,15353.57          ,16094.42          ,16456.85          ,16100
PTS   ,C              ,4760           ,7154.47           ,7918.639999999999 ,8273.35           ,7150
LAF   ,B              ,1390           ,3920.98           ,4937.98           ,5493.3            ,4940
LBM   ,A              ,27150          ,40845.16          ,44198.76          ,46290.0           ,46300
PV2   ,B              ,1460           ,2505.58           ,2854.0            ,3047.0            ,2850
PVB   ,C              ,4570           ,7905.75           ,8775.0            ,9271.75           ,7910
LCG   ,C              ,4420           ,8408.0            ,9673.14           ,10347.0           ,8410
PVC   ,C              ,3940           ,6288.99           ,7074.0            ,7443.0            ,6290
LCM   ,C              ,1260           ,2134.0            ,2412.0            ,2573.4            ,2130
PVG   ,B              ,6340           ,9059.17           ,9805.51           ,10210.85          ,9810
LDG   ,B              ,2720           ,4371.0            ,4804.0            ,5022.25           ,4800
PVL   ,B              ,960            ,2068.73           ,2447.0            ,2639.0            ,2450
LEC   ,C              ,2510           ,5065.88           ,5948.33           ,6508.1            ,5070
PVS   ,B              ,9520           ,15592.68          ,17437.2           ,18389.8           ,17450
LGC   ,C              ,8390           ,18280.19          ,21671.0           ,23520.1           ,18300
QHD   ,A              ,2260           ,7785.41           ,9997.82           ,11330.35          ,11350
LGL   ,C              ,1980           ,3569.2            ,4076.0            ,4372.0            ,3570
QST   ,C              ,8690           ,10880.89          ,11410.0           ,11721.45          ,10900
LHG   ,A              ,20500          ,30871.56          ,33638.42          ,34945.0           ,34950
QTC   ,C              ,5510           ,8930.94           ,9797.0            ,10252.0           ,8930
LIX   ,B              ,32550          ,41255.28          ,43448.68          ,44553.4           ,43450
RCL   ,B              ,6890           ,9787.880000000001 ,10553.82          ,10948.0           ,10550
LM8   ,C              ,4820           ,7076.71           ,7726.0            ,8112.55           ,7080
S55   ,C              ,12900          ,20267.64          ,22619.23          ,23828.0           ,20250
S99   ,C              ,4680           ,8569.65           ,9780.0            ,10422.25          ,8570
LSS   ,B              ,2960           ,5878.52           ,6883.0            ,7518.8            ,6880
SAF   ,A              ,15400          ,26841.8           ,30156.3           ,31889.5           ,31900
MCG   ,C              ,900            ,1713.0            ,1974.24           ,2128.0            ,1710
SCI   ,B              ,8830           ,15771.35          ,17915.2           ,19037.75          ,17900
MCP   ,B              ,7380           ,12860.72          ,14253.08          ,15067.0           ,14250
MDG   ,C              ,4390           ,7062.0            ,7814.24           ,8215.0            ,7060
SD2   ,C              ,1620           ,3089.29           ,3557.87           ,3807.0            ,3090
MHC   ,A              ,3840           ,6364.0            ,7190.0            ,7602.0            ,7600
SD4   ,D              ,820            ,1842.0            ,2214.26           ,2458.0            ,820
MSH   ,A              ,49600          ,61298.0           ,64761.0           ,66913.0           ,66900
SD5   ,C              ,5880           ,8281.74           ,9039.37           ,9418.9            ,8280
MSN   ,B              ,77600          ,101602.8          ,109503.36         ,113755.4          ,109500
SD6   ,C              ,1710           ,2810.0            ,3165.0            ,3363.45           ,2810
MWG   ,A              ,40850          ,66903.45          ,74305.27          ,78185.9           ,78200
SD9   ,C              ,4370           ,6295.38           ,6856.0            ,7139.0            ,6300
NAF   ,B              ,15200          ,20814.83          ,22183.49          ,22999.15          ,22200
SDA   ,B              ,1090           ,2488.0            ,3003.0            ,3340.0            ,3000
NAV   ,A              ,3610           ,7053.41           ,8227.0            ,8967.05           ,8970
SDC   ,C              ,2410           ,4179.0            ,4702.0            ,4976.0            ,4180
NBB   ,B              ,13150          ,20420.2           ,22424.68          ,23501.2           ,22400
SDN   ,B              ,11100          ,20617.32          ,23302.239999999998,24769.0           ,23300
NCT   ,A              ,62900          ,71688.82          ,73685.86          ,74840.6           ,74800
SDT   ,C              ,2430           ,4004.43           ,4499.0            ,4753.0            ,4000
SDU   ,C              ,3530           ,5483.71           ,6107.13           ,6405.0            ,5480
NHA   ,C              ,7850           ,14457.0           ,16801.0           ,18075.0           ,14450
SEB   ,A              ,11900          ,21136.0           ,23701.64          ,25130.4           ,25150
NHH   ,C              ,10100          ,17562.45          ,19826.35          ,21019.25          ,17550
SED   ,C              ,11750          ,14978.47          ,15958.0           ,16451.7           ,15000
NKG   ,A              ,21000          ,30186.88          ,32571.239999999998,34009.8           ,34000
SFN   ,A              ,5270           ,10318.31          ,11769.31          ,12544.85          ,12550
NLG   ,B              ,21450          ,29273.16          ,31244.0           ,32279.4           ,31250
SGC   ,B              ,22800          ,40210.35          ,44834.35          ,47415.25          ,44850
NNC   ,A              ,12250          ,17377.0           ,18694.25          ,19406.0           ,19400
SGD   ,C              ,3430           ,5712.6            ,6378.0            ,6734.0            ,5710
NSC   ,B              ,44150          ,57123.58          ,60370.479999999996,62025.45          ,60400
SGH   ,A              ,11400          ,19100.67          ,21374.04          ,22554.0           ,22550
NT2   ,A              ,11350          ,14699.59          ,15549.0           ,15972.65          ,15950
SHE   ,C              ,5520           ,8412.25           ,9205.0            ,9624.0            ,8410
NTL   ,A              ,15800          ,22861.82          ,24843.64          ,25740.7           ,25750
SHN   ,C              ,5280           ,8886.62           ,9883.22           ,10485.0           ,8890
NVL   ,B              ,46850          ,66738.07          ,71777.0           ,74917.0           ,71800
SIC   ,C              ,1460           ,4090.33           ,5099.99           ,5703.0            ,4090
NVT   ,D              ,3510           ,5307.87           ,5942.87           ,6311.45           ,3510
SJ1   ,D              ,3840           ,7268.0            ,8339.32           ,8903.0            ,3840
OGC   ,B              ,2470           ,3907.0            ,4349.11           ,4594.0            ,4350
SJE   ,C              ,8120           ,11938.89          ,12851.0           ,13338.45          ,11950
OPC   ,C              ,25150          ,34621.6           ,37681.8           ,39247.0           ,34600
SLS   ,B              ,79200          ,115092.16         ,125321.27         ,130163.85         ,125300
PAC   ,B              ,20550          ,27698.33          ,29434.0           ,30504.0           ,29450
SMN   ,B              ,6310           ,8102.65           ,8703.0            ,9013.0            ,8700
PAN   ,B              ,9620           ,15614.0           ,17198.56          ,18045.6           ,17200
SMT   ,C              ,5890           ,12450.95          ,15082.91          ,16553.850000000002,12450
PC1   ,C              ,16000          ,23199.7           ,25035.1           ,26177.7           ,23200
SPI   ,A              ,3450           ,6369.02           ,7499.03           ,8031.05           ,8030
PDN   ,A              ,41500          ,61115.94          ,66044.92          ,68533.2           ,68500
SRA   ,A              ,3770           ,5732.26           ,6273.0            ,6553.0            ,6550
PDR   ,B              ,40600          ,54403.19          ,58728.99          ,60821.6           ,58700
SSM   ,B              ,970            ,2220.0            ,2661.0            ,2921.0            ,2660
STC   ,A              ,6890           ,10835.93          ,12138.94          ,12840.85          ,12850
PET   ,A              ,6110           ,11289.0           ,12998.0           ,14065.95          ,14050
STP   ,B              ,2500           ,4370.0            ,4902.0            ,5192.0            ,4900
PGC   ,C              ,11500          ,16160.0           ,17331.0           ,18018.95          ,16150
PGD   ,A              ,14000          ,20906.0           ,22645.29          ,23596.05          ,23600
SVN   ,B              ,1160           ,2509.0            ,2950.0            ,3203.0            ,2950
SZB   ,A              ,19450          ,23886.06          ,25305.36          ,26011.0           ,26000
PHC   ,C              ,7200           ,10884.0           ,11888.0           ,12407.5           ,10900
TA9   ,C              ,7000           ,9424.4            ,10035.0           ,10395.0           ,9420
PHR   ,A              ,20000          ,29612.0           ,32406.22          ,34085.7           ,34100
TAR   ,B              ,11050          ,15480.68          ,16796.52          ,17491.2           ,16800
PIT   ,C              ,1150           ,2440.51           ,2865.0            ,3096.0            ,2440
PJT   ,C              ,5390           ,7761.16           ,8392.48           ,8713.0            ,7760
PLP   ,D              ,2970           ,6613.0            ,7773.6900000000005,8397.15           ,2970
PLX   ,A              ,26000          ,34722.15          ,36743.45          ,37828.75          ,37850
PME   ,A              ,45300          ,58877.52          ,61980.12          ,63594.3           ,63600
PMG   ,C              ,5410           ,9051.45           ,10042.35          ,10539.0           ,9050
PNC   ,C              ,3670           ,5598.0            ,6135.0            ,6412.0            ,5600
PNJ   ,A              ,48900          ,66301.84          ,70624.61          ,72909.1           ,72900
POM   ,C              ,4150           ,7536.0            ,8528.0            ,9108.0            ,7540
POW   ,B              ,5290           ,7430.7            ,8024.0            ,8346.0            ,8020
TC6   ,C              ,6610           ,10576.4           ,11768.119999999999,12352.0           ,10600
PPC   ,A              ,10900          ,15154.0           ,16177.0           ,16709.0           ,16700
TDN   ,C              ,7210           ,11329.66          ,12538.66          ,13165.55          ,11350
PSH   ,C              ,7100           ,10259.0           ,11313.0           ,11865.95          ,10250
TDT   ,D              ,4050           ,7748.36           ,8825.619999999999 ,9408.9            ,4050
PTB   ,B              ,64600          ,82996.25          ,87920.25          ,90175.0           ,87900
PTC   ,Not enough data,1660           ,3574.0            ,4256.0            ,4694.0            ,Not enough data
PTL   ,B              ,1260           ,2703.0            ,3192.0            ,3457.0            ,3190
PVD   ,B              ,8360           ,12913.19          ,14252.73          ,14920.0           ,14250
PVT   ,A              ,9980           ,14837.0           ,16122.619999999999,16896.0           ,16900
PXI   ,C              ,830            ,1581.6            ,1832.0            ,1990.0            ,1580
PXS   ,C              ,2460           ,3789.0            ,4188.09           ,4416.0            ,3790
QBS   ,B              ,800            ,1773.0            ,2119.0            ,2307.0            ,2120
QCG   ,C              ,1870           ,3373.35           ,3817.0            ,4069.0            ,3370
RAL   ,B              ,98100          ,136198.74         ,146385.76         ,152038.4          ,146400
TFC   ,D              ,2670           ,4625.0            ,5192.8099999999995,5523.45           ,2670
RDP   ,C              ,2950           ,5492.3            ,6346.95           ,6832.0            ,5490
THB   ,A              ,4480           ,7969.4            ,8954.9            ,9497.0            ,9500
REE   ,A              ,37450          ,49013.52          ,52017.28          ,53623.7           ,53600
THD   ,A              ,129300         ,161998.48         ,173976.04         ,182421.0          ,182400
RIC   ,C              ,5030           ,9831.68           ,11356.94          ,12182.95          ,9830
THS   ,A              ,9310           ,14639.84          ,16446.84          ,17487.8           ,17500
ROS   ,C              ,1220           ,2303.0            ,2652.9700000000003,2857.0            ,2300
THT   ,B              ,7720           ,11937.39          ,13162.0           ,13768.0           ,13150
S4A   ,C              ,17150          ,21577.0           ,22553.73          ,23049.55          ,21600
TIG   ,B              ,6130           ,9585.51           ,10600.53          ,11127.0           ,10600
SAB   ,A              ,82100          ,106920.32         ,113257.24         ,116640.6          ,116600
TJC   ,A              ,3580           ,6207.16           ,7132.0            ,7629.0            ,7630
SAM   ,C              ,5620           ,8229.35           ,8934.0            ,9296.0            ,8230
TKC   ,D              ,1240           ,2940.76           ,3541.0            ,3893.0            ,1240
SAV   ,B              ,7180           ,13069.69          ,14896.14          ,15865.45          ,14900
TKU   ,B              ,15500          ,24097.0           ,27278.46          ,29110.65          ,27300
SBA   ,B              ,11850          ,13994.88          ,14502.0           ,14759.0           ,14500
TMB   ,A              ,5550           ,10105.37          ,11385.0           ,12039.65          ,12050
SBT   ,B              ,5670           ,10151.74          ,11470.61          ,12231.0           ,11450
TMC   ,B              ,4390           ,6609.36           ,7225.0            ,7537.4            ,7220
SBV   ,C              ,8040           ,11127.68          ,12083.02          ,12582.7           ,11150
TMX   ,A              ,3650           ,6257.72           ,7037.04           ,7473.0            ,7470
SC5   ,C              ,9050           ,14960.0           ,16524.0           ,17391.0           ,14950
TNG   ,C              ,9880           ,15598.45          ,17585.0           ,18635.35          ,15600
SCD   ,B              ,7970           ,11941.36          ,12881.56          ,13386.0           ,12900
TPH   ,C              ,5640           ,7662.64           ,8153.92           ,8452.0            ,7660
TPP   ,D              ,5200           ,8481.09           ,9338.0            ,9808.45           ,5200
SCR   ,B              ,3080           ,5405.86           ,6272.58           ,6753.0            ,6270
TSB   ,B              ,6280           ,8412.3            ,8971.45           ,9273.75           ,8970
SCS   ,A              ,87000          ,106535.07         ,111222.17         ,113576.75         ,113600
TST   ,C              ,1590           ,3528.38           ,4111.0            ,4425.9            ,3530
SFC   ,A              ,9070           ,14606.16          ,15999.74          ,16754.0           ,16750
TTC   ,A              ,6520           ,10013.9           ,10934.14          ,11509.0           ,11500
SFG   ,B              ,5050           ,7390.1            ,8123.52           ,8480.1            ,8120
TTH   ,B              ,1690           ,2767.7200000000003,3185.29           ,3444.0            ,3190
SFI   ,A              ,26150          ,35639.1           ,38429.62          ,39626.7           ,39650
TTT   ,A              ,16500          ,24538.42          ,27459.04          ,28988.1           ,29000
SGN   ,A              ,43600          ,53134.520000000004,55462.63          ,56615.05          ,56600
SGR   ,B              ,4990           ,9658.37           ,11163.0           ,11959.0           ,11150
SGT   ,C              ,10000          ,16039.0           ,17899.44          ,19000.0           ,16050
TTZ   ,B              ,1160           ,2071.0            ,2409.0            ,2597.0            ,2410
SHA   ,C              ,3900           ,5209.37           ,5658.22           ,5920.85           ,5210
TV3   ,C              ,5670           ,8791.79           ,9741.0            ,10259.95          ,8790
SHI   ,C              ,6710           ,10562.32          ,11691.97          ,12242.65          ,10550
TV4   ,A              ,8910           ,11676.99          ,12335.96          ,12682.65          ,12700
SHP   ,C              ,12000          ,16220.53          ,17204.59          ,17726.65          ,16200
TVC   ,A              ,6680           ,10863.3           ,11986.98          ,12602.6           ,12600
SII   ,C              ,6030           ,10009.08          ,11022.0           ,11558.0           ,10000
TVD   ,C              ,7240           ,11443.04          ,12715.56          ,13329.95          ,11450
SJD   ,A              ,11600          ,13911.6           ,14470.8           ,14750.0           ,14750
TXM   ,B              ,810            ,1943.5900000000001,2380.0            ,2641.0            ,2380
SJF   ,B              ,2910           ,4350.0            ,4850.0            ,5130.6            ,4850
UNI   ,C              ,1250           ,3484.19           ,4339.0            ,4818.0            ,3480
SJS   ,B              ,32800          ,44267.8           ,47672.6           ,49598.0           ,47650
V12   ,C              ,4870           ,7250.32           ,8054.0            ,8470.0            ,7250
SKG   ,A              ,7060           ,9970.44           ,10687.33          ,11135.55          ,11150
V21   ,C              ,1610           ,3851.0            ,4584.0            ,5004.0            ,3850
SMA   ,C              ,1480           ,3171.95           ,3771.0            ,4157.0            ,3170
SMB   ,A              ,25500          ,31459.36          ,32881.0           ,33653.95          ,33650
SMC   ,A              ,9490           ,20138.1           ,23704.3           ,25582.75          ,25600
SPM   ,B              ,9480           ,13668.51          ,14979.17          ,15572.95          ,15000
SRC   ,D              ,8980           ,12726.62          ,13865.0           ,14455.0           ,8980
SRF   ,C              ,6290           ,8651.0            ,9276.869999999999 ,9581.0            ,8650
SSC   ,B              ,10850          ,20466.82          ,23035.84          ,24431.0           ,23050
ST8   ,A              ,4950           ,7075.0            ,7592.0            ,7861.0            ,7860
STG   ,A              ,11450          ,16898.78          ,18297.079999999998,19162.0           ,19150
VBC   ,C              ,7460           ,11134.19          ,12399.0           ,13099.0           ,11150
STK   ,A              ,25500          ,34626.96          ,37024.64          ,38541.2           ,38550
VC1   ,C              ,4230           ,6713.32           ,7468.96           ,7856.3            ,6710
SVC   ,B              ,27950          ,43734.95          ,47790.97          ,49882.95          ,47800
VC2   ,C              ,13700          ,21106.83          ,23317.63          ,24678.45          ,21100
SVD   ,C              ,2480           ,4253.0            ,4898.78           ,5254.0            ,4250
VC3   ,B              ,13750          ,18492.22          ,19697.74          ,20397.7           ,19700
SVI   ,B              ,27500          ,45088.1           ,49647.7           ,52123.0           ,49650
VC6   ,C              ,2240           ,4179.0            ,4771.799999999999 ,5080.0            ,4180
SVT   ,A              ,4160           ,8082.0            ,9328.5            ,10043.5           ,10050
VC7   ,C              ,2630           ,5487.16           ,6667.0            ,7338.0            ,5490
SZC   ,B              ,10450          ,20679.4           ,23997.9           ,25710.5           ,24000
SZL   ,A              ,28800          ,37018.5           ,39087.1           ,40123.5           ,40100
VC9   ,D              ,1770           ,3467.4            ,3991.0            ,4302.0            ,1770
TAC   ,B              ,25300          ,35929.38          ,38671.14          ,40216.8           ,38650
TBC   ,A              ,18950          ,23080.34          ,24033.02          ,24579.7           ,24600
VCM   ,B              ,5410           ,8648.0            ,9565.0            ,10075.8           ,9560
VCS   ,A              ,73400          ,93194.03          ,99195.79          ,102521.05         ,102500
TCD   ,B              ,6750           ,11590.56          ,13408.0           ,14413.0           ,13400
VDL   ,Not enough data,4850           ,9303.2            ,10559.3           ,11265.0           ,Not enough data
TCH   ,A              ,4480           ,7741.3            ,8779.56           ,9420.0            ,9420
VE1   ,A              ,1040           ,2216.0            ,2547.0            ,2733.0            ,2730
TCL   ,A              ,16250          ,24011.09          ,26005.71          ,27181.0           ,27200
VE2   ,C              ,6280           ,8729.3            ,9395.0            ,9743.25           ,8730
TCM   ,B              ,28150          ,42061.0           ,45494.5           ,47586.25          ,45500
VE3   ,C              ,830            ,2049.0            ,2624.99           ,2955.0            ,2050
TCO   ,A              ,5040           ,10580.0           ,12515.0           ,13668.0           ,13650
VE4   ,C              ,3320           ,8349.65           ,10067.77          ,11024.3           ,8350
TCR   ,C              ,670            ,1606.0            ,1945.0            ,2132.0            ,1610
VE8   ,C              ,2030           ,3868.0            ,4369.61           ,4644.0            ,3870
TCT   ,A              ,15100          ,20847.37          ,22203.0           ,22891.0           ,22900
VGP   ,A              ,6560           ,12548.98          ,14235.91          ,15112.95          ,15100
TDC   ,D              ,6000           ,10511.68          ,11809.88          ,12568.6           ,6000
VGS   ,A              ,3690           ,10105.0           ,12456.0           ,13811.0           ,13800
TDG   ,C              ,1440           ,2799.24           ,3295.24           ,3570.4            ,2800
TDH   ,A              ,3650           ,6535.0            ,7395.72           ,7849.0            ,7850
VHE   ,B              ,920            ,2656.0699999999997,3337.0            ,3716.0            ,3340
TDM   ,A              ,17100          ,22058.12          ,23229.72          ,23910.6           ,23900
VHL   ,B              ,9550           ,13938.21          ,15401.0           ,16173.05          ,15400
TDP   ,C              ,10100          ,15412.74          ,16894.0           ,17653.35          ,15400
VIE   ,C              ,1730           ,2890.0            ,3176.09           ,3337.15           ,2890
TDW   ,A              ,5870           ,12072.9           ,14280.0           ,15564.0           ,15550
VIF   ,A              ,6780           ,9467.02           ,10369.0           ,10832.1           ,10850
TEG   ,A              ,3380           ,6167.32           ,7056.0            ,7575.0            ,7580
VIT   ,C              ,6850           ,10275.4           ,11165.4           ,11723.0           ,10300
TGG   ,A              ,41400          ,50794.51          ,54699.85          ,56786.4           ,56800
VKC   ,C              ,11050          ,17019.11          ,18642.97          ,19705.05          ,17000
THG   ,B              ,44400          ,56224.03          ,59034.0           ,60739.05          ,59000
VLA   ,A              ,6230           ,9886.75           ,10847.25          ,11362.75          ,11350
THI   ,C              ,11750          ,17363.760000000002,18666.0           ,19411.0           ,17350
VMC   ,C              ,5690           ,7948.1            ,8592.0            ,8932.0            ,7950
TIP   ,A              ,19800          ,27776.74          ,30207.74          ,31301.9           ,31300
VMS   ,B              ,4080           ,6935.72           ,7734.29           ,8244.0            ,7730
TIX   ,A              ,5510           ,11646.87          ,13671.61          ,14828.0           ,14850
VNC   ,A              ,6670           ,13417.32          ,15358.0           ,16441.0           ,16450
VNF   ,A              ,4340           ,8591.8            ,9867.2            ,10534.0           ,10550
TLD   ,C              ,1410           ,2883.89           ,3389.0            ,3664.0            ,2880
TLG   ,A              ,23350          ,29537.64          ,31531.92          ,32536.2           ,32550
VNT   ,B              ,4060           ,12835.03          ,16720.06          ,19386.15          ,16700
VSA   ,A              ,8520           ,13641.75          ,15348.5           ,16216.75          ,16200
TLH   ,A              ,9350           ,13551.0           ,15276.2           ,15890.4           ,15900
VSM   ,A              ,8450           ,13434.55          ,15137.0           ,16011.75          ,16000
TMP   ,A              ,25350          ,33166.0           ,34982.86          ,35900.55          ,35900
VTC   ,C              ,4140           ,7540.0            ,8513.0            ,9055.0            ,7540
TMS   ,A              ,18350          ,30793.19          ,35257.0           ,37715.65          ,37700
VTH   ,B              ,3880           ,5955.0            ,6474.0            ,6746.4            ,6470
TMT   ,C              ,2000           ,4472.0            ,5330.0            ,5785.1            ,4470
VTJ   ,B              ,1410           ,2509.38           ,2869.0            ,3079.0            ,2870
TN1   ,A              ,9250           ,16446.19          ,18580.0           ,19726.0           ,19750
VTL   ,Not enough data,4380           ,7087.75           ,7860.0            ,8263.0            ,Not enough data
TNA   ,B              ,6500           ,9066.0            ,9873.56           ,10300.0           ,9870
VTV   ,C              ,2580           ,4272.62           ,4722.0            ,4956.0            ,4270
VXB   ,C              ,5180           ,7936.0            ,8819.52           ,9333.0            ,7940
TNC   ,A              ,7630           ,13635.5           ,15465.25          ,16441.0           ,16450
WCS   ,A              ,106900         ,137463.0          ,145183.0          ,149070.0          ,149100
TNH   ,A              ,18400          ,26552.16          ,29068.96          ,30256.2           ,30250
X20   ,Not enough data,2130           ,4203.91           ,4799.0            ,5135.0            ,Not enough data
TNI   ,B              ,1890           ,2822.0            ,3065.73           ,3204.0            ,3070
PRE   ,B              ,10750          ,14418.7           ,15428.85          ,15952.75          ,15450
PTI   ,B              ,12450          ,19808.48          ,22171.43          ,23264.05          ,22150
TNT   ,A              ,4420           ,6126.0            ,6691.97           ,7057.0            ,7060
PVI   ,A              ,23450          ,32434.7           ,34712.4           ,36075.75          ,36100
TPC   ,C              ,2350           ,4578.0            ,5230.0            ,5563.6            ,4580
VNR   ,B              ,20150          ,28046.34          ,30413.0           ,31403.100000000002,30400
TRA   ,A              ,50200          ,65026.89          ,68676.12          ,70817.05          ,70800
APS   ,B              ,2840           ,6423.02           ,7751.0            ,8606.0            ,7750
TRC   ,C              ,16250          ,23982.74          ,25889.0           ,26903.0           ,24000
ART   ,B              ,770            ,2523.65           ,3224.95           ,3640.25           ,3220
TSC   ,A              ,3840           ,6284.0            ,6957.0            ,7340.35           ,7340
BVS   ,B              ,10050          ,17265.76          ,19559.12          ,20670.6           ,19550
TTA   ,C              ,5370           ,8530.0            ,9288.0            ,9725.0            ,8530
EVS   ,A              ,3850           ,9447.85           ,11405.55          ,12580.25          ,12600
TTB   ,D              ,1920           ,3605.0            ,4142.0            ,4427.0            ,1920
TTE   ,C              ,1870           ,3767.0            ,4378.0            ,4741.8            ,3770
HBS   ,B              ,3200           ,6314.9400000000005,7190.91           ,7766.95           ,7190
TTF   ,C              ,1520           ,2983.0            ,3442.0            ,3715.0            ,2980
IVS   ,B              ,1920           ,4079.0            ,4944.889999999999 ,5422.0            ,4940
TV2   ,B              ,22350          ,32994.55          ,35887.9           ,37402.25          ,35900
MBS   ,B              ,11150          ,18902.81          ,20991.51          ,22297.0           ,21000
TVT   ,B              ,13750          ,18943.62          ,20562.24          ,21443.0           ,20550
PSI   ,D              ,1480           ,3875.4            ,4758.0            ,5281.0            ,1480
TYA   ,B              ,11100          ,13965.0           ,14646.0           ,15050.0           ,14650
UDC   ,D              ,2950           ,4463.75           ,4910.75           ,5138.0            ,2950
UIC   ,A              ,31750          ,42675.26          ,45352.26          ,46995.0           ,47000
SHS   ,A              ,14300          ,22570.88          ,25069.84          ,26538.75          ,26550
VIG   ,D              ,2320           ,4538.12           ,5314.0            ,5781.0            ,2320
VAF   ,A              ,2010           ,4468.0            ,5254.0            ,5646.950000000001 ,5650
VCA   ,A              ,7060           ,10570.24          ,11476.08          ,12041.0           ,12050
WSS   ,A              ,2870           ,5782.52           ,6714.68           ,7275.0            ,7280
VCF   ,A              ,120800         ,165072.04         ,177187.56         ,183404.6          ,183400
VCG   ,C              ,22550          ,29681.8           ,31355.6           ,32231.0           ,29700
VDP   ,C              ,16800          ,23428.0           ,25464.07          ,26515.45          ,23450
VFG   ,B              ,24800          ,35476.75          ,38273.0           ,39730.25          ,38250
VGC   ,B              ,16100          ,22628.35          ,24279.0           ,25285.75          ,24300
VHC   ,B              ,21950          ,32387.0           ,34951.0           ,36319.0           ,34950
VHM   ,A              ,29850          ,45021.28          ,49248.42          ,51406.05          ,51400
VIC   ,B              ,38550          ,54100.2           ,58178.44          ,60267.0           ,58200
VID   ,B              ,1710           ,3545.9            ,4185.0            ,4596.0            ,4180
VIP   ,A              ,2470           ,5099.47           ,5952.47           ,6407.0            ,6410
VIS   ,B              ,4330           ,7867.7            ,8967.619999999999 ,9615.400000000001 ,8970
VJC   ,C              ,74700          ,92468.24          ,97161.92          ,99542.0           ,92500
VMD   ,B              ,9020           ,19424.06          ,23071.18          ,25040.9           ,23050
VNE   ,C              ,4040           ,5991.78           ,6497.34           ,6814.0            ,5990
VNG   ,B              ,6920           ,9156.1            ,9724.0            ,10011.5           ,9720
VNL   ,A              ,6900           ,12852.22          ,14703.98          ,15745.75          ,15750
VNM   ,A              ,43250          ,58449.0           ,62295.0           ,64292.9           ,64300
VNS   ,B              ,4180           ,6233.45           ,6721.0            ,6974.25           ,6720
VOS   ,A              ,9260           ,13188.6           ,14965.68          ,16010.6           ,16000
VPD   ,C              ,8880           ,11158.0           ,11803.83          ,12134.05          ,11150
VPG   ,A              ,34600          ,42906.54          ,45380.46          ,47075.5           ,47100
VPH   ,B              ,1820           ,3382.74           ,3870.0            ,4143.35           ,3870
VPI   ,D              ,19700          ,27166.0           ,29134.4           ,30140.5           ,19700
VPS   ,B              ,2520           ,5661.0            ,6705.0            ,7284.0            ,6700
VRC   ,B              ,3680           ,5697.22           ,6306.66           ,6655.0            ,6310
VRE   ,A              ,12350          ,17629.0           ,19058.37          ,19782.0           ,19800
VSC   ,A              ,33900          ,45786.6           ,48918.2           ,50558.5           ,50600
VSH   ,C              ,14400          ,19272.5           ,20451.4           ,21172.0           ,19250
VSI   ,C              ,4970           ,9249.92           ,10571.52          ,11336.0           ,9250
