Ticker,0% at Risk,1% at Risk,3% at Risk,5% at Risk,Group,Breakeven Price
TLG,21950,29400,31300,32300,A,32300
X20,1400,3110,3840,4270,Not enough data,1400
TLH,3860,7490,8640,9310,A,9310
PRE,10300,13350,14200,14650,B,14200
TMP,35400,44400,46950,48100,A,48100
PTI,20100,31350,35050,36900,B,35050
TMS,42000,57200,62900,66100,A,66100
PVI,23500,32950,35350,36800,A,36800
TMT,3370,7030,8220,8860,C,7030
VNR,12900,18700,20200,21100,B,20200
TN1,9870,16950,19050,20150,A,20150
APS,3570,9010,11150,12550,B,11150
TNA,6750,10850,11950,12550,B,11950
TNC,4890,11650,14000,15300,A,15300
ART,1000,2820,3550,3960,B,3550
TNH,18200,28150,30800,32450,A,32450
BVS,11700,20200,22550,23850,B,22550
EVS,14900,23500,26200,27400,A,27400
TNI,1300,2840,3380,3670,B,3380
HBS,1490,3830,4680,5150,B,4680
TNT,3370,6570,7660,8340,A,8340
IVS,4060,6910,7850,8350,B,7850
TPC,1700,3730,4410,4780,C,3730
MBS,11350,19500,21950,23200,B,21950
TRA,51900,66800,70300,72400,A,72400
PSI,1990,4580,5590,6180,D,1990
TRC,23350,31650,33950,35200,C,31650
SHS,15000,24200,26900,28400,A,28400
TS4,970,1690,1900,2020,Not enough data,970
TSC,3460,7110,8290,8930,A,8930
VIG,1250,3490,4410,4940,D,1250
TTA,6860,9530,10250,10700,C,9530
WSS,1660,4180,5080,5580,A,5580
TTB,1980,4130,4830,5210,D,1980
TTE,2460,5660,6760,7360,C,5660
TTF,2730,5310,6180,6730,C,5310
TV2,24000,35900,39150,40850,B,39150
TVT,15200,20400,21950,22700,B,21950
TYA,11350,14400,15150,15550,B,15150
UDC,2460,5070,5940,6410,D,2460
UIC,30250,40250,42800,44100,A,44100
VAF,1730,4100,4930,5380,A,5380
VCA,7560,10650,11450,11900,A,11900
VCF,110000,154100,165700,171700,A,171700
VCG,18200,27000,29150,30300,C,27000
VDP,16550,23650,25650,26800,C,23650
VFG,26850,39800,43600,45550,B,43600
VGC,13500,23900,27300,29250,B,27300
VHC,20350,35300,40050,43000,B,40050
VHM,29900,44700,48750,50800,A,50800
VIC,36600,51500,55100,57100,B,55100
VID,1950,4100,4800,5180,B,4800
VIP,2580,4870,5570,5940,A,5940
VIS,6650,9770,10600,11100,B,10600
VJC,89000,111400,116800,119600,C,111400
VMD,7080,13850,16050,17250,B,16050
VNE,3640,7040,8100,8660,C,7040
VNG,9910,13000,13750,14200,B,13750
VNL,10400,15300,16700,17400,A,17400
VNM,47200,58100,60700,62100,A,62100
VNS,4310,6430,7030,7360,B,7030
VOS,5990,9960,11300,11950,A,11950
VPD,10050,12750,13450,13800,C,12750
VPG,28900,39750,42900,44300,A,44300
VPH,2660,5820,6880,7450,B,6880
VPI,39500,48700,51300,52700,D,39500
VPS,6070,8840,9570,9970,B,9570
VRC,11700,20550,23200,24750,B,23200
VRE,14550,21550,23200,24150,A,24150
VSC,9760,18050,20600,21950,A,21950
VSH,16150,20900,22050,22750,C,20900
VSI,4590,8930,10300,11100,C,8930
VTB,6170,8230,8760,9030,A,9030
VTO,5720,8200,8950,9350,B,8950
YBM,2420,4440,5060,5380,C,4440
YEG,5100,9960,11550,12350,C,9960
BIC,13400,19100,20550,21400,A,21400
BMI,14900,22550,24600,25800,A,25800
BVH,21400,32800,35950,37550,A,37550
MIG,10600,14500,15800,16500,A,16500
PGI,15350,20500,22000,22700,A,22700
AGR,4050,8270,9630,10350,B,9630
APG,5180,9330,10500,11250,B,10500
BSI,6330,14250,17000,18500,B,17000
CTS,6310,13700,16150,17450,A,17450
FTS,13600,24650,28250,30450,B,28250
HCM,12300,20200,22450,23600,A,23600
SSI,13850,23300,26050,27550,A,27550
TVB,3660,7980,9460,10250,A,10250
TVS,12600,22100,24850,26400,A,26400
VCI,10200,22050,26100,28250,A,28250
VDS,9160,17300,19800,21150,B,19800
VIX,5560,11050,12800,13750,B,12800
VND,13000,27400,32200,34850,A,34850
