Ticker,Group,Breakeven Price,1% at Risk,3% at Risk,5% at Risk,Proposed Price
ROS,C,1190,2223.21,2582.63,2782.0,2220
S4A,C,17050,21484.94,22446.91,22936.0,21500
SAB,A,83700,108814.01,115238.61,118673.0,118700
SAM,C,5140,7618.0,8284.0,8633.1,7620
SAV,B,6840,12486.73,14241.380000000001,15170.65,14250
SBA,B,11950,14091.08,14596.619999999999,14858.0,14600
SBT,B,5120,9555.07,10912.21,11634.35,10900
TFC,D,2770,4731.0,5295.0,5619.4,2770
SBV,C,7240,10184.31,11068.0,11526.0,10200
THB,A,4480,7969.4,8954.9,9497.0,9500
SC5,C,9300,15457.35,17136.0,18042.5,15450
THD,A,132000,163565.38,177213.96,184767.4,184800
SCD,B,7720,11576.59,12486.0,12980.0,12500
THS,A,9310,14639.84,16446.84,17487.8,17500
THT,B,6660,10423.2,11506.6,12094.0,11500
SCR,B,3040,5348.12,6195.18,6666.3,6200
TIG,B,5950,9330.74,10316.11,10831.7,10300
SCS,A,87000,106459.0,111160.0,113520.0,113500
TJC,A,3580,6207.1,7131.0,7627.0,7630
SFC,A,9140,14706.48,16103.0,16863.7,16850
TKC,D,1420,3318.0,3977.41,4376.0,1420
SFG,B,4910,7184.14,7899.0,8236.9,7900
TKU,B,12400,19501.09,22188.05,23833.0,22200
SFI,A,25100,34412.2,37016.73,38232.05,38250
TMB,A,5180,9499.28,10716.42,11338.0,11350
SGN,A,43450,52949.64,55269.64,56424.0,56400
TMC,B,4240,6336.33,6908.0,7203.65,6910
SGR,B,4680,9103.08,10528.0,11294.0,10550
TMX,A,4110,6998.71,7897.13,8373.0,8370
SGT,C,11500,18381.54,20427.879999999997,21653.7,18400
TNG,C,9270,14747.92,16627.69,17647.3,14750
SHA,C,3830,5143.81,5586.27,5854.45,5140
TPH,C,5810,7893.0,8396.0,8706.35,7890
SHI,C,6560,10314.85,11416.91,11956.0,10300
TPP,D,4120,6845.95,7555.85,7950.0,4120
SHP,C,11850,16074.62,17057.86,17581.1,16050
TSB,B,6520,8719.36,9298.04,9603.0,9300
SII,C,6380,10580.87,11664.0,12222.0,10600
SJD,A,11950,14311.0,14892.0,15178.05,15200
TST,C,1920,4268.31,4973.0,5354.0,4270
TTC,A,6520,10013.9,10934.14,11509.0,11500
SJF,B,2770,4056.96,4553.0,4825.0,4550
TTH,B,1420,2369.0,2732.0,2967.0,2730
SJS,B,32150,43425.66,46824.94,48698.2,46800
TTT,A,16350,24373.4,27291.2,28794.8,28800
SKG,A,6840,9646.0,10336.48,10769.8,10750
SMA,C,1520,3269.43,3890.0,4290.0,3270
TTZ,B,1150,2065.0,2405.37,2593.9500000000003,2410
SMB,A,25650,31555.16,32935.48,33719.9,33700
TV3,C,5820,9102.58,10036.16,10554.0,9100
TV4,A,9320,12172.78,12861.34,13211.45,13200
SMC,A,9210,19351.72,22738.58,24511.6,24500
SPM,B,8820,12851.62,14083.62,14647.0,14100
TVC,A,3710,6685.0,7816.16,8439.3,8440
SRC,D,9010,12749.0,13882.35,14471.5,9010
TVD,C,6360,10205.52,11343.0,11920.0,10200
SRF,C,6550,8984.27,9635.0,9952.0,8980
TXM,B,710,1694.0,2087.1499999999996,2313.0,2090
SSC,B,10100,19217.0,21651.28,22976.4,21650
UNI,C,1240,3469.0,4315.0,4793.0,3470
ST8,A,5170,7378.34,7911.51,8199.0,8200
V12,C,4570,7476.6,8295.4,8702.0,7480
STG,A,11100,16401.94,17765.47,18609.0,18600
V21,C,1260,3104.06,3719.1800000000003,4057.0,3100
STK,A,25350,34381.88,36754.24,38246.0,38250
SVC,B,28400,44167.8,48223.4,50300.0,48200
SVD,C,2470,4274.0,4917.54,5267.0,4270
SVI,B,27350,44848.68,49362.77,51865.0,49350
SVT,A,4020,7546.6,8788.0,9476.0,9480
SZC,B,9800,19925.66,23187.83,24932.15,23200
SZL,A,28700,36873.98,38935.49,39968.0,39950
TAC,B,25000,35510.91,38255.0,39721.2,38250
TBC,A,19000,23166.0,24121.9,24667.75,24650
TCD,B,11300,16390.64,18051.1,18883.0,18050
VBC,C,6480,11134.7,12400.05,13040.0,11150
TCH,A,4680,8098.17,9184.0,9854.0,9850
VC1,C,4440,6957.77,7736.33,8134.55,6960
TCL,A,15950,23557.52,25536.34,26688.0,26700
VC2,C,13950,21403.46,23673.28,25071.0,21400
TCM,B,28850,42888.12,46323.38,48495.3,46300
VC3,B,12700,17257.2,18372.2,19059.0,18350
TCO,A,4970,10398.83,12348.49,13485.3,13500
VC6,C,2260,4233.0,4833.0,5145.0,4230
TCR,C,830,1631.24,1962.0,2144.0,1630
VC7,C,2460,5178.0,6306.0,6952.0,5180
TCT,A,15000,20736.6,22082.8,22767.0,22750
TDC,D,5630,9945.130000000001,11243.0,11969.55,5630
TDG,C,1260,2432.0,2861.0,3099.0,2430
VC9,D,1810,3520.08,4036.62,4348.7,1810
TDH,A,3770,6354.04,7225.0,7705.0,7700
VCC,C,5560,9105.0,10278.21,10858.35,9100
TDM,A,17050,21941.41,23107.46,23783.0,23800
VCM,B,4900,7915.34,8766.04,9240.0,8770
TDP,C,10100,15392.0,16870.0,17631.0,15400
VCS,A,69800,88834.01,94680.0,98154.1,98200
TDW,A,5560,11391.74,13478.44,14685.0,14700
VDL,Not enough data,4720,9041.43,10250.29,10946.0,Not enough data
TEG,A,3300,5843.36,6746.0,7234.9,7230
VE1,A,1060,2254.4300000000003,2594.0,2782.15,2780
TGG,A,33900,43062.15,46717.5,49039.8,49050
VE2,C,6280,8729.3,9395.0,9743.25,8730
THG,B,41850,53324.35,55986.15,57635.5,56000
VE3,C,740,1926.8200000000002,2428.73,2722.0,1930
THI,C,12050,17807.0,19131.97,19849.0,17800
VE4,C,3720,9224.0,11106.09,12118.15,9220
TIP,A,19100,26935.5,29290.0,30390.0,30400
VE8,C,2160,4146.0,4702.0,4998.5,4150
TIX,A,5540,11704.12,13746.0,14922.9,14900
VGP,A,6820,12825.91,14557.46,15408.0,15400
TLD,C,1160,2567.61,3050.0,3305.0,2570
VGS,A,3480,9525.76,11749.42,13023.9,13000
TLG,A,22400,28463.0,30398.0,31393.1,31400
VHE,B,780,2359.61,2963.0,3316.05,2960
TLH,A,8720,12781.97,14323.61,14934.4,14950
VHL,B,9270,13601.64,15036.0,15791.0,15050
TMP,A,24800,32550.6,34362.0,35251.75,35250
VIE,C,1730,2890.0,3176.09,3337.15,2890
TMS,A,23350,36103.55,39760.9,41683.25,41700
VIF,A,7000,9865.07,10809.0,11288.0,11300
VIT,C,6380,9613.15,10462.0,10992.25,9610
TMT,C,1810,4149.1,4955.15,5389.0,4150
VKC,C,8160,13052.1,14585.7,15340.5,13050
TN1,A,9080,16155.92,18272.38,19394.3,19400
VLA,A,6000,9558.18,10507.54,11008.0,11000
TNA,B,6460,8973.76,9781.0,10206.4,9780
VMC,C,5140,7242.0,7827.98,8156.65,7240
VMS,B,4450,7544.06,8426.18,8972.0,8430
TNC,A,7380,13158.5,14934.5,15870.0,15850
VNC,A,6910,13910.75,15917.3,17039.75,17050
TNH,A,17800,25794.96,28276.84,29377.0,29400
VNF,A,4200,8348.0,9599.36,10248.8,10250
TNI,B,1680,2544.0,2775.0,2899.3500000000004,2780
TNT,A,4200,5863.35,6368.42,6724.35,6720
VNT,B,4060,12835.03,16720.06,19386.15,16700
VSA,A,8660,13772.6,15506.76,16380.0,16400
TPC,C,2490,4760.72,5413.48,5768.6,4760
VSM,A,8080,12930.97,14562.94,15397.95,15400
TRA,A,52400,68105.58,72130.86,74343.95,74300
VTC,C,4240,7717.14,8714.71,9257.550000000001,7720
TRC,C,18300,27587.0,29952.0,31151.6,27600
VTH,B,3530,5417.04,5892.0,6145.0,5890
TSC,A,3600,5894.82,6453.0,6818.2,6820
TTA,C,5310,8424.56,9177.34,9578.9,8420
VTJ,B,1260,2261.0,2589.0,2781.0,2590
TTB,D,1740,3298.0,3794.0,4057.4,1740
VTL,Not enough data,4610,7337.0,8105.0,8504.0,Not enough data
TTE,C,1870,3767.0,4378.0,4741.8,3770
VTV,C,2580,4300.23,4782.0,5032.0,4300
TTF,C,1440,2843.54,3285.0,3550.0,2840
VXB,C,5020,7787.56,8693.42,9188.7,7790
TV2,B,21550,31866.5,34701.8,36153.0,34700
WCS,A,107200,137827.02,145618.53,149495.0,149500
TVT,B,13100,18156.0,19748.36,20591.2,19750
X20,Not enough data,2340,4588.9800000000005,5244.0,5615.3,Not enough data
TYA,B,11250,14160.64,14845.92,15257.0,14850
PRE,B,11100,14831.82,15872.46,16401.05,15850
UDC,D,2870,4347.0,4785.0,5005.0,2870
PTI,B,13450,21075.64,23582.66,24780.05,23600
UIC,A,31700,42666.3,45372.94,47014.65,47000
PVI,A,24400,33681.62,36091.43,37463.45,37450
VAF,A,1970,4389.75,5154.0,5562.0,5560
VNR,B,19800,27717.04,30060.23,31099.15,30050
VCA,A,6870,10293.71,11186.26,11734.55,11750
APS,B,2570,5852.06,7072.18,7859.0,7070
VCF,A,120900,165141.9,177271.75,183451.25,183500
ART,B,680,2279.37,2919.0,3299.0,2920
VCG,C,22200,29339.0,31000.0,31861.0,29350
BVS,B,10000,17227.01,19490.06,20598.3,19500
VDP,C,16500,23068.2,25069.04,26103.2,23050
VFG,B,23850,34212.41,36970.23,38375.15,36950
EVS,A,3830,9350.58,11325.74,12490.900000000001,12500
VGC,B,16200,22778.13,24427.95,25444.65,24450
HBS,B,2780,5585.88,6352.32,6862.2,6350
VHC,B,21000,31148.61,33678.66,34994.05,33700
IVS,B,1800,3762.46,4561.0,5015.0,4560
VHM,A,30600,46095.84,50398.84,52607.4,52600
MBS,B,11050,18672.54,20796.96,22060.55,20800
VIC,B,39250,54963.16,59100.88,61235.0,59100
PSI,D,1360,3546.7200000000003,4352.0,4847.0,1360
VID,B,1630,3387.0299999999997,4005.0299999999997,4400.05,4010
SHS,A,14200,22401.2,24887.2,26339.4,26350
VIG,D,1760,3575.34,4226.04,4607.7,1760
VIP,A,2200,4540.9,5305.85,5713.0,5710
WSS,A,2740,5536.36,6401.0,6935.4,6940
VIS,B,4400,8014.0,9137.83,9790.0,9140
VJC,C,76200,93996.29,98805.23,101219.45,94000
VMD,B,9490,17436.08,20463.0,22164.4,20450
VNE,C,3880,5775.25,6261.0,6566.0,5780
VNG,B,6880,9111.0,9673.38,9961.0,9670
VNL,A,6310,11780.5,13473.0,14419.0,14400
VNM,A,43000,58082.24,61898.0,63868.0,63900
VNS,B,4920,6639.78,7193.34,7476.0,7190
VOS,A,7900,11456.65,13245.85,13996.25,14000
VPD,C,9430,11733.95,12382.85,12707.0,11750
VPG,A,31750,41591.1,43962.02,45316.6,45300
VPH,B,1780,3263.96,3773.0,4055.0,3770
VPI,D,19850,27376.5,29359.1,30363.5,19850
VPS,B,2420,5492.61,6496.0,7062.05,6500
VRC,B,3110,4874.76,5408.0,5712.0,5410
VRE,A,12400,17681.99,19113.0,19839.95,19850
VSC,A,32450,44024.84,47089.72,48732.8,48750
VSH,C,14800,19501.3,20776.6,21400.5,19500
VSI,C,4940,9213.6,10537.119999999999,11302.800000000001,9210
VTB,A,5540,7956.91,8543.73,8860.0,8860
VTO,B,5560,7854.0,8551.41,8877.35,8550
YBM,C,1820,3627.0,4228.27,4543.0,3630
YEG,C,4130,6927.04,7685.0,8102.0,6930
BIC,A,13150,18205.72,19744.79,20519.0,20500
BMI,A,15450,23343.44,25386.0,26602.8,26600
BVH,A,19350,30795.95,34054.95,35854.0,35850
MIG,A,11950,16783.82,18241.46,18867.7,18850
PGI,A,11100,16868.2,18333.8,19119.0,19100
AGR,B,3590,6548.2300000000005,7666.0,8268.05,7670
APG,B,4930,9134.76,10395.0,11118.2,10400
BSI,B,4560,9822.26,11618.26,12596.1,11600
CTS,A,5420,10356.9,12149.0,13155.25,13150
FTS,B,15100,26095.8,29590.6,31750.0,29600
HCM,A,12000,22174.0,25536.1,27639.75,27650
SSI,A,14250,23164.32,25787.86,27236.4,27250
TVB,A,3830,7634.69,9052.279999999999,9873.45,9870
TVS,A,18450,24978.94,26687.16,27764.9,27750
VCI,A,12050,25096.72,29164.56,31763.2,31750
VDS,B,12500,19637.24,21841.4,22934.0,21850
VIX,B,3680,7499.5,8730.0,9397.5,8730
VND,A,9420,19629.36,23045.52,24895.6,24900
